,Unnamed: 0.1,Unnamed: 0,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All)
1101,679.0,105133.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-12-22,62750,13535,4872,  -19148,   -4092,    3843
1102,680.0,105134.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-12-16,81898,17627,1029,   -5466,   -9780,     709
1103,681.0,105135.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-12-09,87364,27407,320,    4450,   -3748,    -167
1104,682.0,105136.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-12-02,82914,31155,487,    3752,    4637,    -154
1105,683.0,105137.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-11-25,79162,26518,641,   -7553,   -7530,      69
1106,684.0,105138.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-11-18,86715,34048,572,    6561,    3856,      85
1107,685.0,105139.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-11-11,80154,30192,487,    1851,     985,       0
1108,686.0,105140.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-11-04,78303,29207,487,   -5731,   -5146,    -995
1109,687.0,105141.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-10-28,84034,34353,1482,    3849,    4506,    1040
1110,688.0,105142.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-10-21,80185,29847,442,     166,    -850,    -401
1111,689.0,105143.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-10-14,80019,30697,843,    3716,    -314,     432
1112,690.0,105144.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-10-07,76303,31011,411,    6945,    6183,   -1330
1113,691.0,105145.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-09-30,69358,24828,1741,    2844,    1374,     594
1114,692.0,105146.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-09-23,66514,23454,1147,  -15117,    3172,     997
1115,693.0,105147.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-09-16,81631,20282,150,    2874,     862,     150
1116,694.0,105148.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-09-09,78757,19420,0,   14443,    7036,    -119
1117,695.0,105149.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-09-02,64314,12384,119,    2290,    2722,       6
1118,696.0,105150.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-08-26,62024,9662,113,     240,    -782,    -360
1119,697.0,105151.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-08-19,61784,10444,473,   -4582,   -3299,    -224
1120,698.0,105152.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-08-12,66366,13743,697,    3851,    4158,    -593
1121,699.0,105153.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-08-05,62515,9585,1290,    -130,    -443,     696
1122,700.0,105154.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-07-29,62645,10028,594,   -3510,     676,    -492
1123,701.0,105155.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-07-22,66155,9352,1086,   -3663,   -2766,   -1696
1124,702.0,105156.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-07-15,69818,12118,2782,   -4417,   -5866,    2721
1125,703.0,105157.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-07-08,74235,17984,61,   -1511,     -38,   -1180
1126,704.0,105158.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-07-01,75746,18022,1241,    3204,    1423,     421
1127,705.0,105159.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-06-24,72542,16599,820,  -20336,   -3364,    -689
1128,706.0,105160.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-06-17,92878,19963,1509,   -2900,    -651,   -1425
1129,707.0,105161.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-06-10,95778,20614,2934,    1297,   -1161,    -479
1130,708.0,105162.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-06-03,94481,21775,3413,    1312,    -686,     899
1131,709.0,105163.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-05-27,93169,22461,2514,   -2494,   -3624,    1989
1132,710.0,105164.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-05-20,95663,26085,525,   -3080,   -5533,    -203
1133,711.0,105165.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-05-13,98743,31618,728,     941,   -2084,    -217
1134,712.0,105166.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-05-06,97802,33702,945,   -4653,   -2672,       7
1135,713.0,105167.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-04-29,102455,36374,938,    4471,    5086,     738
1136,714.0,105168.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-04-22,97984,31288,200,     981,   -2221,       0
1137,715.0,105169.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-04-15,97003,33509,200,    2034,     506,       0
1138,716.0,105170.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-04-08,94969,33003,200,     854,    -958,    -572
1139,717.0,105171.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-04-01,94115,33961,772,     851,    -547,     472
1140,718.0,105172.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-03-25,93264,34508,300,  -28687,   -8168,     300
1141,719.0,105173.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-03-18,121951,42676,0,     216,     912,       0
1142,720.0,105174.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-03-11,121735,41764,0,    8761,   -1020,    -320
1143,721.0,105175.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-03-04,112974,42784,320,    3224,     855,       0
1144,722.0,105176.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-02-25,109750,41929,320,    4500,   -1677,     120
1145,723.0,105177.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-02-18,105250,43606,200,    3978,     754,     170
1146,724.0,105178.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-02-11,101272,42852,30,   -1379,    -495,    -170
1147,725.0,105179.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-02-04,102651,43347,200,    5107,    4162,    -737
1148,726.0,105180.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-01-28,97544,39185,937,    5951,    6600,     337
1149,727.0,105181.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-01-21,91593,32585,600,   10061,    7103,     100
1150,728.0,105182.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-01-14,81532,25482,500,   19909,   12351,     500
1151,729.0,105183.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-01-07,61623,13131,0,   -1119,   -1724,   -3336
1152,730.0,105184.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-12-31,62742,14855,3336,   -5293,   -8207,    3336
1153,731.0,105185.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-12-23,68035,23062,0,  -21117,   -1039,    -488
1154,732.0,105186.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-12-17,89152,24101,488,   11242,    5419,     488
1155,733.0,105187.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-12-10,77910,18682,0,   13188,    1406,    -634
1156,734.0,105188.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-12-03,64722,17276,634,    5720,    8568,   -3772
1157,735.0,105189.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-11-26,59002,8708,4406,   -2049,   -1465,   -1277
1158,736.0,105190.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-11-19,61051,10173,5683,    1219,   -3276,    3959
1159,737.0,105191.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-11-12,59832,13449,1724,   -1399,   -3636,     255
1160,738.0,105192.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-11-05,61231,17085,1469,    3437,    2298,    -733
1161,739.0,105193.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-10-29,57794,14787,2202,    1516,    5032,      13
1162,740.0,105194.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-10-22,56278,9755,2189,    -942,    2122,   -5854
1163,741.0,105195.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-10-15,57220,7633,8043,    1254,      73,     536
1164,742.0,105196.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-10-08,55966,7560,7507,    3518,    1560,    1093
1165,743.0,105197.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-10-01,52448,6000,6414,     476,    -520,     506
1166,744.0,105198.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-09-24,51972,6520,5908,  -21219,   -2422,    -860
1167,745.0,105199.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-09-17,73191,8942,6768,   -2369,   -5072,    3357
1168,746.0,105200.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-09-10,75560,14014,3411,    5601,      31,     -52
1169,747.0,105201.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-09-03,69959,13983,3463,    8657,    8078,     325
1170,748.0,105202.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-08-27,61302,5905,3138,   -2099,     532,   -1678
1171,749.0,105203.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-08-20,63401,5373,4816,     845,     137,     641
1172,750.0,105204.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-08-13,62556,5236,4175,   -3400,    -503,    -330
1173,751.0,105205.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-08-06,65956,5739,4505,    2822,   -3082,    -111
1174,752.0,105206.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-07-30,63134,8821,4616,   -7191,   -5274,    -373
1175,753.0,105207.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-07-23,70325,14095,4989,   -7543,   -5441,    1675
1176,754.0,105208.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-07-16,77868,19536,3314,   -3210,   -5644,     450
1177,755.0,105209.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-07-09,81078,25180,2864,    2748,      41,    1137
1178,756.0,105210.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-07-02,78330,25139,1727,    2232,    4383,    -854
1179,757.0,105211.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-06-25,76098,20756,2581,  -18596,   -1406,    -636
1180,758.0,105212.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-06-18,94694,22162,3217,    -616,   -2527,    3217
1181,759.0,105213.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-06-11,95310,24689,0,    6881,   -3087,   -4498
1182,760.0,105214.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-06-04,88429,27776,4498,    1257,     662,   -4411
1183,761.0,105215.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-05-28,87172,27114,8909,    3936,    3562,     558
1184,762.0,105216.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-05-21,83236,23552,8351,    2610,    1248,   -3430
1185,763.0,105217.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-05-14,80626,22304,11781,    3190,    2708,   -1633
1186,764.0,105218.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-05-07,77436,19596,13414,    6200,    5756,    1881
1187,765.0,105219.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-04-30,71236,13840,11533,    2068,    3075,     299
1188,766.0,105220.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-04-23,69168,10765,11234,    5148,    4773,   -3580
1189,767.0,105221.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-04-16,64020,5992,14814,   -7804,    -277,  -12217
1190,768.0,105222.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-04-09,71824,6269,27031,    6160,    -667,    7609
1191,769.0,105223.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-04-02,65664,6936,19422,    2923,   -2018,    5912
1192,770.0,105224.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-03-26,62741,8954,13510,  -13625,   -2477,    -212
1193,771.0,105225.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-03-19,76366,11431,13722,     242,     216,     407
1194,772.0,105226.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-03-12,76124,11215,13315,    4402,    2984,   -5010
1195,773.0,105227.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-03-05,71722,8231,18325,   -9129,     723,   -9143
1196,774.0,105228.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-02-26,80851,7508,27468,    9462,   -1912,    8710
1197,775.0,105229.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-02-19,71389,9420,18758,     610,    2595,   -1663
1198,776.0,105230.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-02-12,70779,6825,20421,    2739,     531,   -1299
1199,777.0,105231.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-02-05,68040,6294,21720,   -4893,     821,    -917
1200,778.0,105232.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-01-29,72933,5473,22637,   -3525,    -986,   -5867
1201,779.0,105233.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-01-22,76458,6459,28504,    9002,     643,    7243
1202,780.0,105234.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-01-15,67456,5816,21261,    5971,     882,     994
1203,781.0,105235.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-01-08,61485,4934,20267,    2025,     471,    1203
1204,782.0,105236.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-12-28,59460,4463,19064,    8405,   -1228,    7282
1205,783.0,105237.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-12-21,51055,5691,11782,  -23984,    -779,     412
1206,784.0,105238.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-12-18,75039,6470,11370,   -2430,    1516,   -1378
1207,785.0,105239.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-12-11,77469,4954,12748,    2646,    -318,    -494
1208,786.0,105240.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-12-04,74823,5272,13242,  -12487,    1984,  -16718
1209,787.0,105241.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-11-27,87310,3288,29960,    4079,       0,    1297
1210,788.0,105242.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-11-20,83231,3288,28663,     -46,     -65,   -2779
1211,789.0,105243.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-11-13,83277,3353,31442,    4885,      23,    1680
1212,790.0,105244.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-11-06,78392,3330,29762,    5978,     701,    6560
1213,791.0,105245.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-10-30,72414,2629,23202,    1662,    -581,     188
1214,792.0,105246.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-10-23,70752,3210,23014,    2683,   -2090,    5096
1215,793.0,105247.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-10-16,68069,5300,17918,   -4117,    1208,   -6463
1216,794.0,105248.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-10-09,72186,4092,24381,    -815,     706,   -9344
1217,795.0,105249.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-10-02,73001,3386,33725,    5174,     107,    2509
1218,796.0,105250.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-09-25,67827,3279,31216,  -15866,     383,    1742
1219,797.0,105251.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-09-18,83693,2896,29474,    4170,    -228,    1083
1220,798.0,105252.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-09-10,79523,3124,28391,   13943,    -409,    9331
1221,799.0,105253.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-09-04,65580,3533,19060,    7564,    -413,    8239
1222,800.0,105254.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-08-28,58016,3946,10821,     932,     759,     500
1223,801.0,105255.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-08-21,57084,3187,10321,    5096,   -1175,    4308
1224,802.0,105256.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-08-14,51988,4362,6013,    -710,      40,     131
1225,803.0,105257.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-08-07,52698,4322,5882,    1207,    -351,    -166
1226,804.0,105258.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-07-31,51491,4673,6048,   -5625,     716,  -10100
1227,805.0,105259.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-07-24,57116,3957,16148,    2166,   -1608,    6420
1228,806.0,105260.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-07-17,54950,5565,9728,    1929,   -1632,    4003
1229,807.0,105261.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-07-10,53021,7197,5725,    -399,    -428,     224
1230,808.0,105262.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-07-03,53420,7625,5501,     106,    -146,   -5677
1231,809.0,105263.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-06-26,53314,7771,11178,  -16390,    1006,    -397
1232,810.0,105264.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-06-19,69704,6765,11575,    -419,    -767,   -1466
1233,811.0,105265.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-06-12,70123,7532,13041,    5593,     245,   -5775
1234,812.0,105266.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-06-05,64530,7287,18816,    -936,    2984,     471
1235,813.0,105267.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-05-29,65466,4303,18345,     901,    -683,    1857
1236,814.0,105268.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-05-22,64565,4986,16488,   -1116,    2007,   -1345
1237,815.0,105269.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-05-15,65681,2979,17833,    -212,   -1007,     713
1238,816.0,105270.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-05-08,65893,3986,17120,    2749,    -499,     479
1239,817.0,105271.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-05-01,63144,4485,16641,   -1154,     942,    -419
1240,818.0,105272.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-04-24,64298,3543,17060,     929,     442,   -1643
1241,819.0,105273.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-04-17,63369,3101,18703,    -774,    -968,    -388
1242,820.0,105274.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-04-10,64143,4069,19091,   -2133,     110,   -4232
1243,821.0,105275.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-04-03,66276,3959,23323,     458,     489,   -1179
1244,822.0,105276.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-03-27,65818,3470,24502,  -12233,   -5844,     514
1245,823.0,105277.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-03-20,78051,9314,23988,   -2059,   -1100,     155
1246,824.0,105278.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-03-13,80110,10414,23833,    9560,    1448,    1387
1247,825.0,105279.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-03-06,70550,8966,22446,     916,    1113,    1644
1248,826.0,105280.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-02-27,69634,7853,20802,    8326,    -623,    8028
1249,827.0,105281.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-02-20,61308,8476,12774,    4107,   -1495,    2828
1250,828.0,105282.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-02-13,57201,9971,9946,    5526,   -1017,    7610
1251,829.0,105283.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-02-06,51675,10988,2336,    1391,     607,    -821
1252,830.0,105284.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-01-30,50284,10381,3157,   -2367,   -1726,     967
1253,831.0,105285.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-01-23,52651,12107,2190,   -4740,     600,   -5343
1254,832.0,105286.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-01-16,57391,11507,7533,     -18,    1613,    -340
1255,833.0,105287.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-01-09,57409,9894,7873,    4754,    4775,   -1069
1256,834.0,105288.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-01-02,52655,5119,8942,   -2755,    1169,   -6538
1257,835.0,105289.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-12-26,55410,3950,15480,  -14449,     313,   -1803
1258,836.0,105290.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-12-19,69859,3637,17283,   -6135,     238,    -977
1259,837.0,105291.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-12-12,75994,3399,18260,    4220,     -91,   -3667
1260,838.0,105292.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-12-05,71774,3490,21927,   -1637,    -531,   -1275
1261,839.0,105293.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-11-28,73411,4021,23202,   -3079,     134,   -8335
1262,840.0,105294.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-11-21,76490,3887,31537,   -2523,      -9,   -2088
1263,841.0,105295.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-11-14,79013,3896,33625,     -81,     416,   -1450
1264,842.0,105296.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-11-07,79094,3480,35075,   -2011,    -436,   -5946
1265,843.0,105297.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-10-31,81105,3916,41021,   -1299,     648,    -269
1266,844.0,105298.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-10-24,82404,3268,41290,   -1607,    -754,     -37
1267,845.0,105299.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-10-17,84011,4022,41327,    5506,     399,    2744
1268,846.0,105300.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-10-10,78505,3623,38583,       0,      25,    -180
1269,847.0,105301.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-10-03,78505,3598,38763,   18782,    2008,   14278
1270,848.0,105302.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-09-26,59723,1590,24485,  -13040,   -1170,    4942
1271,849.0,105303.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-09-19,72763,2760,19543,    4544,    -212,    4596
1272,850.0,105304.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-09-12,68219,2972,14947,    4428,   -1813,    1390
1273,851.0,105305.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-09-05,63791,4785,13557,   -4004,    1312,   -3656
1274,852.0,105306.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-08-29,67795,3473,17213,    4182,    1475,    2788
1275,853.0,105307.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-08-22,63613,1998,14425,   -4489,   -1199,   -3050
1276,854.0,105308.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-08-15,68102,3197,17475,    2410,   -1586,      29
1277,855.0,105309.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-08-08,65692,4783,17446,     562,     989,     650
1278,856.0,105310.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-08-01,65130,3794,16796,   -4225,   -6779,     981
1279,857.0,105311.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-07-25,69355,10573,15815,    1929,    5613,   -7679
1280,858.0,105312.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-07-18,67426,4960,23494,     895,    1307,     167
1281,859.0,105313.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-07-11,66531,3653,23327,    1174,     234,     114
1282,860.0,105314.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-07-05,65357,3419,23213,    6397,     820,    4316
1283,861.0,105315.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-06-27,58960,2599,18897,  -15887,   -1439,     516
1284,862.0,105316.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-06-20,74847,4038,18381,   -3975,     -47,    -621
1285,863.0,105317.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-06-13,78822,4085,19002,   10570,     924,   -2231
1286,864.0,105318.0,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-06-06,68252,3161,21233,  -18584,   -2292,  -15709
