,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All)
949,SILVER - COMMODITY EXCHANGE INC.,1999-03-30,78567,32303,6971,    2505,    2644,     567
950,SILVER - COMMODITY EXCHANGE INC.,1999-03-23,76062,29659,6404,   -4560,   -3987,    2472
951,SILVER - COMMODITY EXCHANGE INC.,1999-03-16,80622,33646,3932,   -4556,   -9782,    1970
952,SILVER - COMMODITY EXCHANGE INC.,1999-03-09,85178,43428,1962,  -12622,  -11902,   -1468
953,SILVER - COMMODITY EXCHANGE INC.,1999-03-02,97800,55330,3430,    2052,     859,    -157
954,SILVER - COMMODITY EXCHANGE INC.,1999-02-23,95748,54471,3587,   -2375,    -715,     182
955,SILVER - COMMODITY EXCHANGE INC.,1999-02-16,98123,55186,3405,   -2209,   -1319,     536
956,SILVER - COMMODITY EXCHANGE INC.,1999-02-09,100332,56505,2869,   10598,   12426,   -1093
957,SILVER - COMMODITY EXCHANGE INC.,1999-02-02,89734,44079,3962,   13229,    9364,    -632
958,SILVER - COMMODITY EXCHANGE INC.,1999-01-26,76505,34715,4594,    -317,     -62,    -107
959,SILVER - COMMODITY EXCHANGE INC.,1999-01-19,76822,34777,4701,   -3530,   -2445,     286
960,SILVER - COMMODITY EXCHANGE INC.,1999-01-12,80352,37222,4415,    4289,    7283,   -8873
961,SILVER - COMMODITY EXCHANGE INC.,1999-01-05,76063,29939,13288,      76,     945,   -1456
962,SILVER - COMMODITY EXCHANGE INC.,1998-12-29,75987,28994,14744,    -286,    1126,      55
963,SILVER - COMMODITY EXCHANGE INC.,1998-12-22,76273,27868,14689,   -4495,     718,   -5264
964,SILVER - COMMODITY EXCHANGE INC.,1998-12-15,80768,27150,19953,   -1537,   -1008,   -1345
965,SILVER - COMMODITY EXCHANGE INC.,1998-12-08,82305,28158,21298,    7541,    -171,    8448
966,SILVER - COMMODITY EXCHANGE INC.,1998-12-01,74764,28329,12850,   -2168,    2073,     965
967,SILVER - COMMODITY EXCHANGE INC.,1998-11-24,76932,26256,11885,    -872,   -1069,    3566
968,SILVER - COMMODITY EXCHANGE INC.,1998-11-17,77804,27325,8319,    2730,    -818,     488
969,SILVER - COMMODITY EXCHANGE INC.,1998-11-10,75074,28143,7831,     645,      88,   -1566
970,SILVER - COMMODITY EXCHANGE INC.,1998-11-03,74429,28055,9397,   -1744,    -753,   -2043
971,SILVER - COMMODITY EXCHANGE INC.,1998-10-27,76173,28808,11440,    1326,      19,     467
972,SILVER - COMMODITY EXCHANGE INC.,1998-10-20,74847,28789,10973,     663,     363,     433
973,SILVER - COMMODITY EXCHANGE INC.,1998-10-13,74184,28426,10540,    1986,   -1022,    4295
974,SILVER - COMMODITY EXCHANGE INC.,1998-10-06,72198,29448,6245,    -310,   -1868,   -1062
975,SILVER - COMMODITY EXCHANGE INC.,1998-09-29,72508,31316,7307,   -2386,     708,  -11129
976,SILVER - COMMODITY EXCHANGE INC.,1998-09-22,74894,30608,18436,    1905,    1269,     -40
977,SILVER - COMMODITY EXCHANGE INC.,1998-09-15,72989,29339,18476,   -3865,    -687,   -2371
978,SILVER - COMMODITY EXCHANGE INC.,1998-09-08,76854,30026,20847,   -2549,    -131,    -617
979,SILVER - COMMODITY EXCHANGE INC.,1998-09-01,79403,30157,21464,   -4065,   -1717,    6792
980,SILVER - COMMODITY EXCHANGE INC.,1998-08-25,83468,31874,14672,    -462,     835,    2239
981,SILVER - COMMODITY EXCHANGE INC.,1998-08-18,83930,31039,12433,    1552,   -1225,    5950
982,SILVER - COMMODITY EXCHANGE INC.,1998-08-11,82378,32264,6483,    1366,   -1127,    2971
983,SILVER - COMMODITY EXCHANGE INC.,1998-08-04,81012,33391,3512,     751,     477,    1265
984,SILVER - COMMODITY EXCHANGE INC.,1998-07-28,80261,32914,2247,   -1526,     666,   -7718
985,SILVER - COMMODITY EXCHANGE INC.,1998-07-21,81787,32248,9965,    4948,    2679,    -804
986,SILVER - COMMODITY EXCHANGE INC.,1998-07-14,76839,29569,10769,    1394,     503,    -272
987,SILVER - COMMODITY EXCHANGE INC.,1998-07-07,75445,29066,11041,   -4453,   -1348,    -392
988,SILVER - COMMODITY EXCHANGE INC.,1998-06-30,79898,30414,11433,  -12049,    1044,    -435
989,SILVER - COMMODITY EXCHANGE INC.,1998-06-23,91947,29370,11868,    -392,      90,   -3418
990,SILVER - COMMODITY EXCHANGE INC.,1998-06-16,92339,29280,15286,   -1982,   -3993,   -3582
991,SILVER - COMMODITY EXCHANGE INC.,1998-06-09,94321,33273,18868,    1200,    1061,    -903
992,SILVER - COMMODITY EXCHANGE INC.,1998-06-02,93121,32212,19771,    9052,    2976,    5199
993,SILVER - COMMODITY EXCHANGE INC.,1998-05-26,84069,29236,14572,    1993,   -1315,     597
994,SILVER - COMMODITY EXCHANGE INC.,1998-05-19,82076,30551,13975,    5851,   -2517,    7443
995,SILVER - COMMODITY EXCHANGE INC.,1998-05-12,76225,33068,6532,    1952,   -3418,    2450
996,SILVER - COMMODITY EXCHANGE INC.,1998-05-05,74273,36486,4082,   -2933,    -732,     474
997,SILVER - COMMODITY EXCHANGE INC.,1998-04-28,77206,37218,3608,   -4130,    -102,    -156
998,SILVER - COMMODITY EXCHANGE INC.,1998-04-21,81336,37320,3764,   -4743,   -1286,     740
999,SILVER - COMMODITY EXCHANGE INC.,1998-04-14,86079,38606,3024,   -1694,    -187,     494
1000,SILVER - COMMODITY EXCHANGE INC.,1998-04-07,87773,38793,2530,    1787,    1361,    -995
1001,SILVER - COMMODITY EXCHANGE INC.,1998-03-31,85986,37432,3525,     172,    1571,    -243
1002,SILVER - COMMODITY EXCHANGE INC.,1998-03-24,85814,35861,3768,   -5157,   -4178,   -1289
1003,SILVER - COMMODITY EXCHANGE INC.,1998-03-17,90971,40039,5057,   -6346,   -9266,     620
1004,SILVER - COMMODITY EXCHANGE INC.,1998-03-10,97317,49305,4437,    -309,    -573,     254
1005,SILVER - COMMODITY EXCHANGE INC.,1998-03-03,97626,49878,4183,   -4530,   -1784,   -1358
1006,SILVER - COMMODITY EXCHANGE INC.,1998-02-24,102156,51662,5541,  -10848,   -2151,     924
1007,SILVER - COMMODITY EXCHANGE INC.,1998-02-17,113004,53813,4617,    1371,     669,    -569
1008,SILVER - COMMODITY EXCHANGE INC.,1998-02-10,111633,53144,5186,    5359,     212,    -847
1009,SILVER - COMMODITY EXCHANGE INC.,1998-02-03,106274,52932,6033,    8870,    7161,     561
1010,SILVER - COMMODITY EXCHANGE INC.,1998-01-27,97404,45771,5472,    4673,    2292,   -1808
1011,SILVER - COMMODITY EXCHANGE INC.,1998-01-20,92731,43479,7280,     224,   -1442,      59
1012,SILVER - COMMODITY EXCHANGE INC.,1998-01-13,92507,44921,7221,   -4983,   -6673,   -2892
1013,SILVER - COMMODITY EXCHANGE INC.,1998-01-06,97490,51594,10113,   -1068,    -555,      91
1014,SILVER - COMMODITY EXCHANGE INC.,1997-12-30,98558,52149,10022,    -262,     294,    1103
1015,SILVER - COMMODITY EXCHANGE INC.,1997-12-23,98820,51855,8919,    4268,    2360,    1155
1016,SILVER - COMMODITY EXCHANGE INC.,1997-12-16,94552,49495,7764,    5002,    4414,     103
1017,SILVER - COMMODITY EXCHANGE INC.,1997-12-09,89550,45081,7661,     307,   -3278,    -197
1018,SILVER - COMMODITY EXCHANGE INC.,1997-12-02,89243,48359,7858,   -5014,     -48,    -106
1019,SILVER - COMMODITY EXCHANGE INC.,1997-11-25,94257,48407,7964,   -4297,    8608,   -7231
1020,SILVER - COMMODITY EXCHANGE INC.,1997-11-18,98554,39799,15195,    3561,    5148,   -1830
1021,SILVER - COMMODITY EXCHANGE INC.,1997-11-11,94993,34651,17025,    -972,    2699,     483
1022,SILVER - COMMODITY EXCHANGE INC.,1997-11-04,95965,31952,16542,    3118,    2166,    1469
1023,SILVER - COMMODITY EXCHANGE INC.,1997-10-28,92847,29786,15073,   -6190,  -10009,    2018
1024,SILVER - COMMODITY EXCHANGE INC.,1997-10-21,99037,39795,13055,   -3974,   -2038,    2858
1025,SILVER - COMMODITY EXCHANGE INC.,1997-10-14,103011,41833,10197,   -1469,   -1490,    1568
1026,SILVER - COMMODITY EXCHANGE INC.,1997-10-07,104480,43323,8629,    8891,    2860,     308
1027,SILVER - COMMODITY EXCHANGE INC.,1997-09-30,95589,40463,8321,   17550,   22725,   -3460
1028,SILVER - COMMODITY EXCHANGE INC.,1997-09-23,78039,17738,11781,    -367,    -808,   -1670
1029,SILVER - COMMODITY EXCHANGE INC.,1997-09-16,78406,18546,13451,     528,       4,    2875
1030,SILVER - COMMODITY EXCHANGE INC.,1997-09-09,77878,18542,10576,     694,    2143,    -370
1031,SILVER - COMMODITY EXCHANGE INC.,1997-09-02,77184,16399,10946,   -5664,    -140,     164
1032,SILVER - COMMODITY EXCHANGE INC.,1997-08-26,82848,16539,10782,   -6084,   -1318,   -9262
1033,SILVER - COMMODITY EXCHANGE INC.,1997-08-19,88932,17857,20044,   -3296,   -1131,   -4514
1034,SILVER - COMMODITY EXCHANGE INC.,1997-08-12,92228,18988,24558,   -2065,    -165,   -1293
1035,SILVER - COMMODITY EXCHANGE INC.,1997-08-05,94293,19153,25851,   -3484,      91,   -3590
1036,SILVER - COMMODITY EXCHANGE INC.,1997-07-29,97777,19062,29441,    2948,     479,    1880
1037,SILVER - COMMODITY EXCHANGE INC.,1997-07-22,94829,18583,27561,   -4326,     890,    2481
1038,SILVER - COMMODITY EXCHANGE INC.,1997-07-15,99155,17693,25080,     102,      42,    -339
1039,SILVER - COMMODITY EXCHANGE INC.,1997-07-08,99053,17651,25419,    5573,   -1552,    3962
1040,SILVER - COMMODITY EXCHANGE INC.,1997-07-01,93480,19203,21457,    4530,      71,    7825
1041,SILVER - COMMODITY EXCHANGE INC.,1997-06-24,88950,19132,13632,   -1705,    -535,   -6503
1042,SILVER - COMMODITY EXCHANGE INC.,1997-06-17,90655,19667,20135,    2610,     327,    1488
1043,SILVER - COMMODITY EXCHANGE INC.,1997-06-10,88045,19340,18647,   -3870,    -925,   -3955
1044,SILVER - COMMODITY EXCHANGE INC.,1997-06-03,91915,20265,22602,    2438,     291,     409
1045,SILVER - COMMODITY EXCHANGE INC.,1997-05-27,89477,19974,22193,    -791,    1475,     -61
1046,SILVER - COMMODITY EXCHANGE INC.,1997-05-20,90268,18499,22254,    4941,    -428,    6921
1047,SILVER - COMMODITY EXCHANGE INC.,1997-05-13,85327,18927,15333,    -865,     909,   -2536
1048,SILVER - COMMODITY EXCHANGE INC.,1997-05-06,86192,18018,17869,   -5068,    -121,   -1998
1049,SILVER - COMMODITY EXCHANGE INC.,1997-04-29,91260,18139,19867,   -6745,      88,    1432
1050,SILVER - COMMODITY EXCHANGE INC.,1997-04-22,98005,18051,18435,   -3818,   -2633,    -685
1051,SILVER - COMMODITY EXCHANGE INC.,1997-04-15,101823,20684,19120,    2693,     109,    1803
1052,SILVER - COMMODITY EXCHANGE INC.,1997-04-08,99130,20575,17317,    5204,   -4602,   10365
1053,SILVER - COMMODITY EXCHANGE INC.,1997-04-01,93926,25177,6952,    5213,   -3063,    3168
1054,SILVER - COMMODITY EXCHANGE INC.,1997-03-25,88713,28240,3784,   -1256,   -2626,     662
1055,SILVER - COMMODITY EXCHANGE INC.,1997-03-18,89969,30866,3122,     950,   -1205,     546
1056,SILVER - COMMODITY EXCHANGE INC.,1997-03-11,89019,32071,2576,   -1794,    -929,     974
1057,SILVER - COMMODITY EXCHANGE INC.,1997-03-04,90813,33000,1602,   -2783,    2626,   -2424
1058,SILVER - COMMODITY EXCHANGE INC.,1997-02-25,93596,30374,4026,   -5967,    1194,    -274
1059,SILVER - COMMODITY EXCHANGE INC.,1997-02-18,99563,29180,4300,    8484,   10106,   -7533
1060,SILVER - COMMODITY EXCHANGE INC.,1997-02-11,91079,19074,11833,     981,   -1714,    -321
1061,SILVER - COMMODITY EXCHANGE INC.,1997-02-04,90098,20788,12154,     527,    -581,    1298
1062,SILVER - COMMODITY EXCHANGE INC.,1997-01-28,89571,21369,10856,   -3652,     193,  -12565
1063,SILVER - COMMODITY EXCHANGE INC.,1997-01-21,93223,21176,23421,    -805,   -1384,   -1028
1064,SILVER - COMMODITY EXCHANGE INC.,1997-01-14,94028,22560,24449,    4707,    4272,    3682
1065,SILVER - COMMODITY EXCHANGE INC.,1997-01-07,89321,18288,20767,    4628,    2133,    4922
1066,SILVER - COMMODITY EXCHANGE INC.,1996-12-31,84693,16155,15845,    2702,     586,    4581
1067,SILVER - COMMODITY EXCHANGE INC.,1996-12-24,81991,15569,11264,   -1198,   -1090,     742
1068,SILVER - COMMODITY EXCHANGE INC.,1996-12-17,83189,16659,10522,   -1303,     564,   -4123
1069,SILVER - COMMODITY EXCHANGE INC.,1996-12-10,84492,16095,14645,   -1876,    -643,   -3366
1070,SILVER - COMMODITY EXCHANGE INC.,1996-12-03,86368,16738,18011,   -2816,    -164,    -525
1071,SILVER - COMMODITY EXCHANGE INC.,1996-11-26,89184,16902,18536,   -2498,     396,    1958
1072,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-11-19,2470,0,1175,    -100,       0,    -202
1073,SILVER - COMMODITY EXCHANGE INC.,1996-11-19,91682,16506,16578,   -3054,    -959,   -1951
1074,SILVER - COMMODITY EXCHANGE INC.,1996-11-12,94736,17465,18529,   -1991,    -969,   -1237
1075,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-11-12,2570,0,1377,     -89,       0,    -214
1076,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-11-05,2659,0,1591,     -77,       0,     -37
1077,SILVER - COMMODITY EXCHANGE INC.,1996-11-05,96727,18434,19766,    -773,    -338,    1474
1078,SILVER - COMMODITY EXCHANGE INC.,1996-10-29,97500,18772,18292,    3402,     276,    2295
1079,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-10-29,2736,0,1628,      47,       0,     -35
1080,SILVER - COMMODITY EXCHANGE INC.,1996-10-22,94098,18496,15997,    1154,   -3209,     565
1081,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-10-22,2689,0,1663,      -4,       0,     -36
1082,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-10-15,2693,0,1699,     -14,       0,      -5
1083,SILVER - COMMODITY EXCHANGE INC.,1996-10-15,92944,21705,15432,   -4700,    2620,   -3848
1085,SILVER - COMMODITY EXCHANGE INC.,1996-10-08,97644,19085,19280,    -105,      59,    -210
1084,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-10-08,2707,0,1704,      32,       0,      34
1086,SILVER - COMMODITY EXCHANGE INC.,1996-10-01,97749,19026,19490,    -559,     460,   -2855
1087,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-10-01,2675,0,1670,      10,       0,      18
1088,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-09-24,2665,0,1652,     -28,       0,      -2
1089,SILVER - COMMODITY EXCHANGE INC.,1996-09-24,98308,18566,22345,    5753,     278,    9968
1090,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-09-17,2693,0,1654,     -19,       0,     -20
1091,SILVER - COMMODITY EXCHANGE INC.,1996-09-17,92555,18288,12377,    4561,   -1550,    5320
1092,SILVER - COMMODITY EXCHANGE INC.,1996-09-10,87994,19838,7057,    -835,   -1937,    1850
1093,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-09-10,2712,0,1674,      75,       0,      45
1094,SILVER - COMMODITY EXCHANGE INC.,1996-09-03,88829,21775,5207,   -3990,     517,    -121
1095,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-09-03,2637,0,1629,      67,       0,      56
1096,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-08-27,2570,0,1573,       0,       0,     210
1097,SILVER - COMMODITY EXCHANGE INC.,1996-08-27,92819,21258,5328,   -7223,     690,   -4131
1098,SILVER - COMMODITY EXCHANGE INC.,1996-08-20,100042,20568,9459,   -9129,     989,  -10918
1099,SILVER - COMMODITY EXCHANGE INC.,1996-08-13,109171,19579,20377,   -1952,    -551,   -2216
1100,SILVER - COMMODITY EXCHANGE INC.,1996-08-06,111123,20130,22593,    4459,     849,    1000
1101,SILVER - COMMODITY EXCHANGE INC.,1996-07-30,106664,19281,21593,   -5723,   -1621,   -5357
1102,SILVER - COMMODITY EXCHANGE INC.,1996-07-23,112387,20902,26950,    4522,    -631,    4648
1103,SILVER - COMMODITY EXCHANGE INC.,1996-07-16,107865,21533,22302,    9786,    1781,    5435
1104,SILVER - COMMODITY EXCHANGE INC.,1996-07-09,98079,19752,16867,   -1161,     331,   -1610
1105,SILVER - COMMODITY EXCHANGE INC.,1996-07-02,99240,19421,18477,  -11781,   -1205,     -42
1106,SILVER - COMMODITY EXCHANGE INC.,1996-06-25,111021,20626,18519,   -3564,     -67,   -1987
1107,SILVER - COMMODITY EXCHANGE INC.,1996-06-18,114585,20693,20506,    4546,   -1647,     134
1108,SILVER - COMMODITY EXCHANGE INC.,1996-06-11,110039,22340,20372,    6774,      29,    3763
1109,SILVER - COMMODITY EXCHANGE INC.,1996-06-04,103265,22311,16609,    2386,     857,    -330
1110,SILVER - COMMODITY EXCHANGE INC.,1996-05-28,100879,21454,16939,    -424,     -89,    -797
1111,SILVER - COMMODITY EXCHANGE INC.,1996-05-21,101303,21543,17736,    2286,   -5039,    4416
1112,SILVER - COMMODITY EXCHANGE INC.,1996-05-14,99017,26582,13320,    1645,    -420,    -118
1113,SILVER - COMMODITY EXCHANGE INC.,1996-05-07,97372,27002,13438,   -1241,    1792,   -2594
1114,SILVER - COMMODITY EXCHANGE INC.,1996-04-30,98613,25210,16032,     306,    2542,     787
1115,SILVER - COMMODITY EXCHANGE INC.,1996-04-23,98307,22668,15245,   -7350,   -3095,    1984
1116,SILVER - COMMODITY EXCHANGE INC.,1996-04-16,105657,25763,13261,    2772,   -4678,    4703
1117,SILVER - COMMODITY EXCHANGE INC.,1996-04-09,102885,30441,8558,    5049,    -359,    5081
1118,SILVER - COMMODITY EXCHANGE INC.,1996-04-02,97836,30800,3477,    -272,   -3794,    1864
1119,SILVER - COMMODITY EXCHANGE INC.,1996-03-26,98108,34594,1613,    6442,    6492,    -126
1120,SILVER - COMMODITY EXCHANGE INC.,1996-03-19,91666,28102,1739,    2163,    3936,     410
1121,SILVER - COMMODITY EXCHANGE INC.,1996-03-12,89503,24166,1329,    1779,    1883,   -1887
1122,SILVER - COMMODITY EXCHANGE INC.,1996-03-05,87724,22283,3216,  -10043,   -4365,     678
1123,SILVER - COMMODITY EXCHANGE INC.,1996-02-27,97767,26648,2538,  -10738,   -4209,   -1163
1124,SILVER - COMMODITY EXCHANGE INC.,1996-02-20,108505,30857,3701,   -5593,   -3644,      63
1125,SILVER - COMMODITY EXCHANGE INC.,1996-02-13,114098,34501,3638,    3097,   -1646,    -315
1126,SILVER - COMMODITY EXCHANGE INC.,1996-02-06,111001,36147,3953,    7815,    4936,     -28
1127,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-02-06,2721,200,1314,     140,     200,     333
1128,SILVER - COMMODITY EXCHANGE INC.,1996-01-30,103186,31211,3981,    2703,    -616,     452
1129,SILVER - COMMODITY EXCHANGE INC.,1996-01-23,100483,31827,3529,    1881,    -697,   -1043
1130,SILVER - COMMODITY EXCHANGE INC.,1996-01-16,98602,32524,4572,    1198,    2139,    -276
1131,SILVER - COMMODITY EXCHANGE INC.,1996-01-09,97404,30385,4848,     555,    5640,   -6033
1132,SILVER - COMMODITY EXCHANGE INC.,1996-01-02,96849,24745,10881,    1754,    -311,   -3679
1133,SILVER - COMMODITY EXCHANGE INC.,1995-12-26,95095,25056,14560,     164,    -451,    -370
1134,SILVER - COMMODITY EXCHANGE INC.,1995-12-19,94931,25507,14930,    -432,   -1702,    -491
1135,SILVER - COMMODITY EXCHANGE INC.,1995-12-12,95363,27209,15421,    -671,       2,    1049
1136,SILVER - COMMODITY EXCHANGE INC.,1995-12-05,96034,27207,14372,   -9558,    1514,     791
1137,SILVER - COMMODITY EXCHANGE INC.,1995-11-28,105592,25693,13581,    2030,    1981,    7481
1138,SILVER - COMMODITY EXCHANGE INC.,1995-11-21,103562,23712,6100,   -2571,    -511,     576
1139,SILVER - COMMODITY EXCHANGE INC.,1995-11-14,106133,24223,5524,   -1516,    -987,    -161
1140,SILVER - COMMODITY EXCHANGE INC.,1995-11-07,107649,25210,5685,    1587,    -599,    1223
1141,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1995-11-07,2889,209,1230,      28,     209,     -93
1142,SILVER - COMMODITY EXCHANGE INC.,1995-10-31,106062,25809,4462,    1313,     647,   -1270
1143,SILVER - COMMODITY EXCHANGE INC.,1995-10-24,104749,25162,5732,    1713,     130,     155
1144,SILVER - COMMODITY EXCHANGE INC.,1995-10-17,103036,25032,5577,    4261,    -121,    1422
1145,SILVER - COMMODITY EXCHANGE INC.,1995-10-10,98775,25153,4155,    1797,   -1181,     825
1146,SILVER - COMMODITY EXCHANGE INC.,1995-10-03,96978,26334,3330,    1916,   -3462,    1676
1147,SILVER - COMMODITY EXCHANGE INC.,1995-09-26,95062,29796,1654,   -1331,     965,   -1808
1148,SILVER - COMMODITY EXCHANGE INC.,1995-09-19,96393,28831,3462,    2914,    3242,     663
1149,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1995-09-19,3035,185,1733,      92,     185,      63
1150,SILVER - COMMODITY EXCHANGE INC.,1995-09-12,93479,25589,2799,   -6074,    1348,    -333
1151,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1995-09-05,3022,200,1741,      24,       0,      70
1152,SILVER - COMMODITY EXCHANGE INC.,1995-09-05,99553,24241,3132,  -15747,   -6971,   -1010
1153,SILVER - COMMODITY EXCHANGE INC.,1995-08-29,115300,31212,4142,    -778,     565,    -280
1154,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1995-08-29,2998,200,1671,      41,       0,      49
1155,SILVER - COMMODITY EXCHANGE INC.,1995-08-22,116078,30647,4422,    2858,    9468,   -3791
1156,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1995-08-22,2957,200,1622,    -142,       0,    -144
1157,SILVER - COMMODITY EXCHANGE INC.,1995-08-15,113220,21179,8213,    4998,    2195,    -718
1158,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1995-08-15,3099,200,1766,     -59,       0,     -47
1159,SILVER - COMMODITY EXCHANGE INC.,1995-08-08,108222,18984,8931,    5235,    -223,    -793
1160,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1995-08-08,3158,200,1813,      24,       0,      37
1161,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1995-08-01,3134,200,1776,   -1166,   -1000,   -1070
1162,SILVER - COMMODITY EXCHANGE INC.,1995-08-01,102987,19207,9724,    3258,     704,    1733
1164,SILVER - COMMODITY EXCHANGE INC.,1995-07-25,99729,18503,7991,    -123,    1565,     280
1163,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1995-07-25,4300,1200,2846,    -109,       0,    -105
1166,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1995-07-18,4409,1200,2951,      94,    -158,     112
1165,SILVER - COMMODITY EXCHANGE INC.,1995-07-18,99852,16938,7711,   -2518,    -269,   -3389
