Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions,Close,Change Price,signal,Interpretation
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2012-02-21,62775,13350,10314,2128,173082,13314,49425,8186.0,0.07820014655590057,0.00034762918949127197,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2012-02-14,52461,11222,7847,715,159768,14123,41239,7132.0,0.07843752950429916,0.0007736608386039734,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2012-02-07,44614,10507,424,-12202,145645,-4922,34107,12626.0,0.0789465382695198,0.00028999149799346924,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2012-01-31,44190,22709,7678,-6385,150567,8053,21481,14063.0,0.07664009928703308,-0.001003265380859375,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2012-01-24,36512,29094,12293,-12453,142514,12121,7418,24746.0,0.07636502385139465,-0.0004457905888557434,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2012-01-17,24219,41547,-928,-5932,130393,6548,-17328,5004.0,0.07451897859573364,-0.0006209686398506165,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2012-01-10,25147,47479,3074,-423,123845,2223,-22332,3497.0,0.07338318228721619,-0.00018409639596939087,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2012-01-03,22073,47902,3845,3989,121622,4252,-25829,-144.0,0.07328101247549057,0.00023499131202697754,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-12-27,18228,43913,-1949,4934,117370,1018,-25685,-6883.0,0.07141479849815369,-0.00014718621969223022,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-12-20,20177,38979,2568,-1524,116352,-9481,-18802,4092.0,0.07262163609266281,0.0002407357096672058,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-12-13,17609,40503,-610,1422,125833,-4398,-22894,-2032.0,0.07211104780435562,1.6108155250549316e-05,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-12-06,18219,39081,11680,-3698,130231,9337,-20862,15378.0,0.07421866804361343,0.00014459341764450073,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-11-29,6539,42779,373,5031,120894,4359,-36240,-4658.0,0.07250054180622101,-0.0008901804685592651,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-11-22,6166,37748,-11692,4869,116535,10839,-31582,-16561.0,0.07164350152015686,0.0008921176195144653,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-11-15,17858,32879,4771,1725,105696,7356,-15021,3046.0,0.07367025315761566,0.00031290948390960693,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-11-08,13087,31154,2892,-5629,98340,-7616,-18067,8521.0,0.07494004815816879,0.0017443224787712097,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-11-01,10195,36783,35,-432,105956,9643,-26588,467.0,0.07357756048440933,4.81531023979187e-05,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-10-25,10160,37215,1862,4788,96313,5364,-27055,-2926.0,0.07401924580335617,-0.000680088996887207,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-10-18,8298,32427,901,152,90949,2127,-24129,749.0,0.0748133435845375,0.00043680518865585327,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-10-11,7397,32275,493,-60,88822,-596,-24878,553.0,0.07487103343009949,-0.00046988576650619507,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-10-04,6904,32335,-3307,1498,89418,6320,-25431,-4805.0,0.07254262268543243,-0.001265197992324829,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-09-27,10211,30837,1960,5696,83098,7088,-20626,-3736.0,0.07486710697412491,0.0011669918894767761,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-09-20,8251,25141,-12688,2993,76010,-43065,-16890,-15681.0,0.07559950649738312,0.0026014819741249084,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-09-13,20939,22148,-13224,1231,119075,7945,-1209,-14455.0,0.07764577865600586,0.0002463981509208679,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-09-06,34163,20917,-6791,843,111130,-225,13246,-7634.0,0.08001279830932617,-0.0002871975302696228,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-08-30,40954,20074,388,1343,111355,-3069,20880,-955.0,0.07987603545188904,-0.0012796223163604736,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-08-23,40566,18731,-103,696,114424,4407,21835,-799.0,0.08119519054889679,0.000982142984867096,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-08-16,40669,18035,-16243,2416,110017,-7828,22634,-18659.0,0.08166465163230896,-0.0005586668848991394,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-08-09,56912,15619,-39245,7946,117845,-12395,41293,-47191.0,0.08308960497379303,0.0035319477319717407,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-08-02,96157,7673,-7131,-3702,130240,-7583,88484,-3429.0,0.08450942486524582,-0.0002219751477241516,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-07-26,103288,11375,2979,332,137823,2560,91913,2647.0,0.08600079268217087,0.0001609325408935547,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-07-19,100309,11043,-11221,-2040,135263,-10511,89266,-9181.0,0.08586639165878296,-8.857250213623047e-05,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-07-12,111530,13083,22038,6535,145774,20545,98447,15503.0,0.08483923226594925,-0.0006673932075500488,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-07-05,89492,6548,29659,-7208,125229,26299,82944,36867.0,0.08601410686969757,-6.663799285888672e-05,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-06-28,59833,13756,1305,-3349,98930,547,46077,4654.0,0.08465752005577087,-0.00039818882942199707,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-06-21,58528,17105,-7564,-824,98383,-11848,41423,-6740.0,0.08487523347139359,0.00012946873903274536,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-06-14,66092,17929,-29413,12622,110231,-39836,48163,-42035.0,0.0848536267876625,0.0008545964956283569,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-06-07,95505,5307,-16309,1761,150067,7537,90198,-18070.0,0.0850701853632927,0.000620715320110321,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-05-31,111814,3546,-1405,-992,142530,-4880,108268,-413.0,0.08648274838924408,0.000990740954875946,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-05-24,113219,4538,908,-2861,147410,-172,108681,3769.0,0.08558639138936996,-0.0001254454255104065,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-05-17,112311,7399,-10781,2372,147582,-10804,104912,-13153.0,0.08545547723770142,-4.3839216232299805e-05,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-05-10,123092,5027,-4903,1292,158386,-4577,118065,-6195.0,0.08665511012077332,0.0009065195918083191,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-05-03,127995,3735,-10521,-2975,162963,-8014,124260,-7546.0,0.08654262125492096,0.000617198646068573,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-04-26,138516,6710,-4296,-1973,170977,-3322,131806,-2323.0,0.08642295002937317,-0.00039014220237731934,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-04-19,142812,8683,11124,1841,174299,7680,134129,9283.0,0.08579272031784058,-0.00046622753143310547,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-04-12,131688,6842,5274,-510,166619,7794,124846,5784.0,0.08457374572753906,-0.0003750324249267578,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-04-05,126414,7352,34726,3739,158825,29464,119062,30987.0,0.08471488952636719,-3.0875205993652344e-05,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-03-29,91688,3613,2042,1515,129361,2286,88075,527.0,0.08367500454187393,-0.00021057575941085815,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-03-22,89646,2098,-41006,-6979,127075,-34286,87548,-34027.0,0.08349405974149704,0.00016767531633377075,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-03-15,130652,9077,11840,3430,161361,3586,121575,8410.0,0.0835561454296112,0.0014475956559181213,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-03-08,118812,5647,17275,1312,157775,22954,113165,15963.0,0.0833333358168602,-0.0004889592528343201,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-03-01,101537,4335,-16911,163,134821,-15034,97202,-17074.0,0.08258320391178131,-0.0002393871545791626,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-02-22,118448,4172,1556,-3624,149855,-19,114276,5180.0,0.0824810341000557,0.0003387629985809326,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-02-15,116892,7796,-5723,-11007,149874,-1997,109096,5284.0,0.08235875517129898,-0.0005531087517738342,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-02-08,122615,18803,-928,-1623,151871,137,103812,695.0,0.08319467306137085,0.0003240332007408142,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-02-01,123543,20426,8564,692,151734,8948,103117,7872.0,0.08330626040697098,1.5266239643096924e-05,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-01-25,114979,19734,6113,1070,142786,7544,95245,5043.0,0.08278145641088486,-0.0005866140127182007,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-01-18,108866,18664,7156,526,135242,7325,90202,6630.0,0.08310479670763016,0.00035759061574935913,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-01-11,101710,18138,10338,1076,127917,9131,83572,9262.0,0.08246742188930511,-0.0003826245665550232,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2011-01-04,91372,17062,-5292,2644,118786,-6446,74310,-7936.0,0.08171937614679337,-0.0003487393260002136,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-12-28,96664,14418,7598,3354,125232,8900,82246,4244.0,0.08079313486814499,-0.0001523047685623169,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-12-21,89066,11064,1372,538,116332,-462,78002,834.0,0.0809585452079773,-0.00036210566759109497,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-12-14,87694,10526,9592,-8094,116794,-27029,77168,17686.0,0.08080220222473145,0.0005576163530349731,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-12-07,78102,18620,-19097,327,143823,9205,59482,-19424.0,0.0801204964518547,-0.0005279779434204102,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-11-30,97199,18293,-13917,-5577,134618,-16164,78906,-8340.0,0.0801314190030098,-0.0005566850304603577,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-11-23,111116,23870,-4423,1548,150782,3159,87246,-5971.0,0.08017317950725555,-0.0006780251860618591,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-11-16,115539,22322,992,-3479,147623,1481,93217,4471.0,0.08055421710014343,-0.0003264099359512329,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-11-09,114547,25801,10025,3551,146142,10271,88746,6474.0,0.08133387565612793,-0.00040821731090545654,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-11-02,104522,22250,852,-1277,135871,-1028,82272,2129.0,0.08138683438301086,-0.00027248263359069824,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-10-26,103670,23527,-887,1095,136899,-959,80143,-1982.0,0.08061915636062622,0.0003107711672782898,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-10-19,104557,22432,-4300,-207,137858,-3870,82125,-4093.0,0.07984032481908798,-0.0008894726634025574,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-10-12,108857,22639,2688,2234,141728,2153,86218,454.0,0.08059966564178467,-0.0001953616738319397,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-10-05,106169,20405,16857,-2316,139575,15994,85764,19173.0,0.0801924616098404,-1.2859702110290527e-05,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-09-28,89312,22721,47902,7687,123581,45165,66591,40215.0,0.08008970320224762,0.00031307339668273926,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-09-21,41410,15034,5719,-5700,78416,2522,26376,11419.0,0.07869677990674973,-0.0004985928535461426,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-09-14,35691,20734,-2546,-3439,75894,-26967,14957,893.0,0.07791195809841156,-0.0002863556146621704,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-09-07,38237,24173,-494,6446,102861,11757,14064,-6940.0,0.07658082246780396,-0.00012394040822982788,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-08-31,38731,17727,-29640,8726,91104,-10664,21004,-38366.0,0.075711689889431,-0.0008749961853027344,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-08-24,68371,9001,-12816,-1633,101768,-9964,59370,-11183.0,0.07731559872627258,0.0002977326512336731,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-08-17,81187,10634,563,2379,111732,1451,70553,-1816.0,0.07940918952226639,0.00022635608911514282,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-08-10,80624,8255,18121,893,110281,18032,72369,17228.0,0.07939028739929199,0.0010799095034599304,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-08-03,62503,7362,10719,896,92249,12040,55141,9823.0,0.07946914434432983,-0.0004407167434692383,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-07-27,51784,6466,8233,-1199,80209,8137,45318,9432.0,0.0789085328578949,0.00020115822553634644,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-07-20,43551,7665,6721,-1030,72072,7857,35886,7751.0,0.07841722667217255,0.0006077215075492859,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-07-13,36830,8695,5972,562,64215,2875,28135,5410.0,0.07890791445970535,0.00019255280494689941,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-07-06,30858,8133,-14854,4917,61340,-5506,22725,-19771.0,0.07716645300388336,-0.0007339790463447571,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-06-29,45712,3216,4915,-1942,66846,6190,42496,6857.0,0.07756748050451279,0.0002261623740196228,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-06-22,40797,5158,7383,41,60656,7980,35639,7342.0,0.07927699387073517,5.903095006942749e-05,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-06-15,33414,5117,9165,-1706,52676,-35586,28297,10871.0,0.07954247295856476,0.00012129545211791992,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-06-08,24249,6823,-1893,454,88262,9148,17426,-2347.0,0.07781919836997986,2.905726432800293e-05,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-06-01,26142,6369,-8061,1023,79114,-6124,19773,-9084.0,0.07714561372995377,-0.0011672154068946838,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-05-25,34203,5346,-7834,-989,85238,-540,28857,-6845.0,0.07694023847579956,0.00047595053911209106,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-05-18,42037,6335,-5470,786,85778,-10163,35702,-6256.0,0.07828156650066376,0.00019012391567230225,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-05-11,47507,5549,-44162,-3077,95941,-22265,41958,-41085.0,0.07990864664316177,-0.0009294822812080383,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-05-04,91669,8626,-15887,-889,118206,-9710,83043,-14998.0,0.07975117862224579,0.0011793002486228943,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-04-27,107556,9515,-11421,690,127916,-11728,98041,-12111.0,0.08084270358085632,-0.0002497732639312744,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-04-20,118977,8825,-1243,831,139644,-565,110152,-2074.0,0.08191350102424622,-0.00024023652076721191,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-04-13,120220,7994,1987,971,140209,3810,112226,1016.0,0.08209304511547089,1.6845762729644775e-05,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-04-06,118233,7023,4863,3251,136399,5338,111210,1612.0,0.08187928795814514,0.0005282089114189148,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-03-30,113370,3772,-1316,-1052,131061,-1779,109598,-264.0,0.08094020187854767,3.2782554626464844e-06,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-03-23,114686,4824,5024,-1584,132840,5547,109862,6608.0,0.08009098470211029,0.0006054192781448364,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-03-16,109662,6408,6869,-2911,127293,-40780,103254,9780.0,0.07989837229251862,-0.00040872395038604736,4,Market is weakening (Bullish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-03-09,102793,9319,11382,-2313,168073,49433,93474,13695.0,0.07921670377254486,-0.00023160874843597412,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-03-02,91411,11632,23565,1131,118640,17614,79779,22434.0,0.07856323570013046,-0.00018250197172164917,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-02-23,67846,10501,24417,1536,101026,11856,57345,22881.0,0.07738800346851349,-0.0007230192422866821,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-02-16,43429,8965,1101,-1089,89170,3254,34464,2190.0,0.07787919789552689,0.00018630176782608032,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-02-09,42328,10054,-10669,-290,85916,-7256,32274,-10379.0,0.07696866244077682,0.00066336989402771,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-02-02,52997,10344,-14136,1350,93172,-4226,42653,-15486.0,0.07768318057060242,0.00045236945152282715,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-01-26,67133,8994,-19957,1151,97398,-14984,58139,-21108.0,0.077703095972538,0.0004621446132659912,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-01-19,87090,7843,5485,2135,112382,7720,79247,3350.0,0.07912268489599228,0.0007029995322227478,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-01-12,81605,5708,12264,-1646,104662,7903,75897,13910.0,0.07812011241912842,-0.0006572604179382324,1,Market is Strong (Bullish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2010-01-05,69341,7354,-1051,1595,96759,39,61987,-2646.0,0.0780591368675232,-0.0004368796944618225,2,Market is Weak (Bearish)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2009-12-29,70392,5759,-8186,179,96720,-6811,64633,-8365.0,0.07687754184007645,0.0003236904740333557,3,Market is Strengthening (Bearish Reversal)
MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2009-12-22,78578,5580,-19153,-589,103531,-11465,72998,-18564.0,0.07762769609689713,0.00011131912469863892,3,Market is Strengthening (Bearish Reversal)
