,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions
1359,SILVER - COMMODITY EXCHANGE INC.,1999-05-25,29275,2781,  -10048,    1013,74250,   -7019,26494,-11061.0
1360,SILVER - COMMODITY EXCHANGE INC.,1999-05-18,39323,1768,   -1268,    -368,81269,    -753,37555,-900.0
1361,SILVER - COMMODITY EXCHANGE INC.,1999-05-11,40591,2136,    4784,   -1289,82022,    5408,38455,6073.0
1362,SILVER - COMMODITY EXCHANGE INC.,1999-05-04,35807,3425,    3835,   -5120,76614,   -5795,32382,8955.0
1363,SILVER - COMMODITY EXCHANGE INC.,1999-04-27,31972,8545,    1132,    -811,82409,    -687,23427,1943.0
1364,SILVER - COMMODITY EXCHANGE INC.,1999-04-20,30840,9356,   -1128,  -10807,83096,   -1860,21484,9679.0
1365,SILVER - COMMODITY EXCHANGE INC.,1999-04-13,31968,20163,   -1452,    8626,84956,    5186,11805,-10078.0
1366,SILVER - COMMODITY EXCHANGE INC.,1999-04-06,33420,11537,    1117,    4566,79770,    1203,21883,-3449.0
1367,SILVER - COMMODITY EXCHANGE INC.,1999-03-30,32303,6971,    2644,     567,78567,    2505,25332,2077.0
1368,SILVER - COMMODITY EXCHANGE INC.,1999-03-23,29659,6404,   -3987,    2472,76062,   -4560,23255,-6459.0
1369,SILVER - COMMODITY EXCHANGE INC.,1999-03-16,33646,3932,   -9782,    1970,80622,   -4556,29714,-11752.0
1370,SILVER - COMMODITY EXCHANGE INC.,1999-03-09,43428,1962,  -11902,   -1468,85178,  -12622,41466,-10434.0
1371,SILVER - COMMODITY EXCHANGE INC.,1999-03-02,55330,3430,     859,    -157,97800,    2052,51900,1016.0
1372,SILVER - COMMODITY EXCHANGE INC.,1999-02-23,54471,3587,    -715,     182,95748,   -2375,50884,-897.0
1373,SILVER - COMMODITY EXCHANGE INC.,1999-02-16,55186,3405,   -1319,     536,98123,   -2209,51781,-1855.0
1374,SILVER - COMMODITY EXCHANGE INC.,1999-02-09,56505,2869,   12426,   -1093,100332,   10598,53636,13519.0
1375,SILVER - COMMODITY EXCHANGE INC.,1999-02-02,44079,3962,    9364,    -632,89734,   13229,40117,9996.0
1376,SILVER - COMMODITY EXCHANGE INC.,1999-01-26,34715,4594,     -62,    -107,76505,    -317,30121,45.0
1377,SILVER - COMMODITY EXCHANGE INC.,1999-01-19,34777,4701,   -2445,     286,76822,   -3530,30076,-2731.0
1378,SILVER - COMMODITY EXCHANGE INC.,1999-01-12,37222,4415,    7283,   -8873,80352,    4289,32807,16156.0
1379,SILVER - COMMODITY EXCHANGE INC.,1999-01-05,29939,13288,     945,   -1456,76063,      76,16651,2401.0
1380,SILVER - COMMODITY EXCHANGE INC.,1998-12-29,28994,14744,    1126,      55,75987,    -286,14250,1071.0
1381,SILVER - COMMODITY EXCHANGE INC.,1998-12-22,27868,14689,     718,   -5264,76273,   -4495,13179,5982.0
1382,SILVER - COMMODITY EXCHANGE INC.,1998-12-15,27150,19953,   -1008,   -1345,80768,   -1537,7197,337.0
1383,SILVER - COMMODITY EXCHANGE INC.,1998-12-08,28158,21298,    -171,    8448,82305,    7541,6860,-8619.0
1384,SILVER - COMMODITY EXCHANGE INC.,1998-12-01,28329,12850,    2073,     965,74764,   -2168,15479,1108.0
1385,SILVER - COMMODITY EXCHANGE INC.,1998-11-24,26256,11885,   -1069,    3566,76932,    -872,14371,-4635.0
1386,SILVER - COMMODITY EXCHANGE INC.,1998-11-17,27325,8319,    -818,     488,77804,    2730,19006,-1306.0
1387,SILVER - COMMODITY EXCHANGE INC.,1998-11-10,28143,7831,      88,   -1566,75074,     645,20312,1654.0
1388,SILVER - COMMODITY EXCHANGE INC.,1998-11-03,28055,9397,    -753,   -2043,74429,   -1744,18658,1290.0
1389,SILVER - COMMODITY EXCHANGE INC.,1998-10-27,28808,11440,      19,     467,76173,    1326,17368,-448.0
1390,SILVER - COMMODITY EXCHANGE INC.,1998-10-20,28789,10973,     363,     433,74847,     663,17816,-70.0
1391,SILVER - COMMODITY EXCHANGE INC.,1998-10-13,28426,10540,   -1022,    4295,74184,    1986,17886,-5317.0
1392,SILVER - COMMODITY EXCHANGE INC.,1998-10-06,29448,6245,   -1868,   -1062,72198,    -310,23203,-806.0
1393,SILVER - COMMODITY EXCHANGE INC.,1998-09-29,31316,7307,     708,  -11129,72508,   -2386,24009,11837.0
1394,SILVER - COMMODITY EXCHANGE INC.,1998-09-22,30608,18436,    1269,     -40,74894,    1905,12172,1309.0
1395,SILVER - COMMODITY EXCHANGE INC.,1998-09-15,29339,18476,    -687,   -2371,72989,   -3865,10863,1684.0
1396,SILVER - COMMODITY EXCHANGE INC.,1998-09-08,30026,20847,    -131,    -617,76854,   -2549,9179,486.0
1397,SILVER - COMMODITY EXCHANGE INC.,1998-09-01,30157,21464,   -1717,    6792,79403,   -4065,8693,-8509.0
1398,SILVER - COMMODITY EXCHANGE INC.,1998-08-25,31874,14672,     835,    2239,83468,    -462,17202,-1404.0
1399,SILVER - COMMODITY EXCHANGE INC.,1998-08-18,31039,12433,   -1225,    5950,83930,    1552,18606,-7175.0
1400,SILVER - COMMODITY EXCHANGE INC.,1998-08-11,32264,6483,   -1127,    2971,82378,    1366,25781,-4098.0
1401,SILVER - COMMODITY EXCHANGE INC.,1998-08-04,33391,3512,     477,    1265,81012,     751,29879,-788.0
1402,SILVER - COMMODITY EXCHANGE INC.,1998-07-28,32914,2247,     666,   -7718,80261,   -1526,30667,8384.0
1403,SILVER - COMMODITY EXCHANGE INC.,1998-07-21,32248,9965,    2679,    -804,81787,    4948,22283,3483.0
1404,SILVER - COMMODITY EXCHANGE INC.,1998-07-14,29569,10769,     503,    -272,76839,    1394,18800,775.0
1405,SILVER - COMMODITY EXCHANGE INC.,1998-07-07,29066,11041,   -1348,    -392,75445,   -4453,18025,-956.0
1406,SILVER - COMMODITY EXCHANGE INC.,1998-06-30,30414,11433,    1044,    -435,79898,  -12049,18981,1479.0
1407,SILVER - COMMODITY EXCHANGE INC.,1998-06-23,29370,11868,      90,   -3418,91947,    -392,17502,3508.0
1408,SILVER - COMMODITY EXCHANGE INC.,1998-06-16,29280,15286,   -3993,   -3582,92339,   -1982,13994,-411.0
1409,SILVER - COMMODITY EXCHANGE INC.,1998-06-09,33273,18868,    1061,    -903,94321,    1200,14405,1964.0
1410,SILVER - COMMODITY EXCHANGE INC.,1998-06-02,32212,19771,    2976,    5199,93121,    9052,12441,-2223.0
1411,SILVER - COMMODITY EXCHANGE INC.,1998-05-26,29236,14572,   -1315,     597,84069,    1993,14664,-1912.0
1412,SILVER - COMMODITY EXCHANGE INC.,1998-05-19,30551,13975,   -2517,    7443,82076,    5851,16576,-9960.0
1413,SILVER - COMMODITY EXCHANGE INC.,1998-05-12,33068,6532,   -3418,    2450,76225,    1952,26536,-5868.0
1414,SILVER - COMMODITY EXCHANGE INC.,1998-05-05,36486,4082,    -732,     474,74273,   -2933,32404,-1206.0
1415,SILVER - COMMODITY EXCHANGE INC.,1998-04-28,37218,3608,    -102,    -156,77206,   -4130,33610,54.0
1416,SILVER - COMMODITY EXCHANGE INC.,1998-04-21,37320,3764,   -1286,     740,81336,   -4743,33556,-2026.0
1417,SILVER - COMMODITY EXCHANGE INC.,1998-04-14,38606,3024,    -187,     494,86079,   -1694,35582,-681.0
1418,SILVER - COMMODITY EXCHANGE INC.,1998-04-07,38793,2530,    1361,    -995,87773,    1787,36263,2356.0
1419,SILVER - COMMODITY EXCHANGE INC.,1998-03-31,37432,3525,    1571,    -243,85986,     172,33907,1814.0
1420,SILVER - COMMODITY EXCHANGE INC.,1998-03-24,35861,3768,   -4178,   -1289,85814,   -5157,32093,-2889.0
1421,SILVER - COMMODITY EXCHANGE INC.,1998-03-17,40039,5057,   -9266,     620,90971,   -6346,34982,-9886.0
1422,SILVER - COMMODITY EXCHANGE INC.,1998-03-10,49305,4437,    -573,     254,97317,    -309,44868,-827.0
1423,SILVER - COMMODITY EXCHANGE INC.,1998-03-03,49878,4183,   -1784,   -1358,97626,   -4530,45695,-426.0
1424,SILVER - COMMODITY EXCHANGE INC.,1998-02-24,51662,5541,   -2151,     924,102156,  -10848,46121,-3075.0
1425,SILVER - COMMODITY EXCHANGE INC.,1998-02-17,53813,4617,     669,    -569,113004,    1371,49196,1238.0
1426,SILVER - COMMODITY EXCHANGE INC.,1998-02-10,53144,5186,     212,    -847,111633,    5359,47958,1059.0
1427,SILVER - COMMODITY EXCHANGE INC.,1998-02-03,52932,6033,    7161,     561,106274,    8870,46899,6600.0
1428,SILVER - COMMODITY EXCHANGE INC.,1998-01-27,45771,5472,    2292,   -1808,97404,    4673,40299,4100.0
1429,SILVER - COMMODITY EXCHANGE INC.,1998-01-20,43479,7280,   -1442,      59,92731,     224,36199,-1501.0
1430,SILVER - COMMODITY EXCHANGE INC.,1998-01-13,44921,7221,   -6673,   -2892,92507,   -4983,37700,-3781.0
1431,SILVER - COMMODITY EXCHANGE INC.,1998-01-06,51594,10113,    -555,      91,97490,   -1068,41481,-646.0
1432,SILVER - COMMODITY EXCHANGE INC.,1997-12-30,52149,10022,     294,    1103,98558,    -262,42127,-809.0
1433,SILVER - COMMODITY EXCHANGE INC.,1997-12-23,51855,8919,    2360,    1155,98820,    4268,42936,1205.0
1434,SILVER - COMMODITY EXCHANGE INC.,1997-12-16,49495,7764,    4414,     103,94552,    5002,41731,4311.0
1435,SILVER - COMMODITY EXCHANGE INC.,1997-12-09,45081,7661,   -3278,    -197,89550,     307,37420,-3081.0
1436,SILVER - COMMODITY EXCHANGE INC.,1997-12-02,48359,7858,     -48,    -106,89243,   -5014,40501,58.0
1437,SILVER - COMMODITY EXCHANGE INC.,1997-11-25,48407,7964,    8608,   -7231,94257,   -4297,40443,15839.0
1438,SILVER - COMMODITY EXCHANGE INC.,1997-11-18,39799,15195,    5148,   -1830,98554,    3561,24604,6978.0
1439,SILVER - COMMODITY EXCHANGE INC.,1997-11-11,34651,17025,    2699,     483,94993,    -972,17626,2216.0
1440,SILVER - COMMODITY EXCHANGE INC.,1997-11-04,31952,16542,    2166,    1469,95965,    3118,15410,697.0
1441,SILVER - COMMODITY EXCHANGE INC.,1997-10-28,29786,15073,  -10009,    2018,92847,   -6190,14713,-12027.0
1442,SILVER - COMMODITY EXCHANGE INC.,1997-10-21,39795,13055,   -2038,    2858,99037,   -3974,26740,-4896.0
1443,SILVER - COMMODITY EXCHANGE INC.,1997-10-14,41833,10197,   -1490,    1568,103011,   -1469,31636,-3058.0
1444,SILVER - COMMODITY EXCHANGE INC.,1997-10-07,43323,8629,    2860,     308,104480,    8891,34694,2552.0
1445,SILVER - COMMODITY EXCHANGE INC.,1997-09-30,40463,8321,   22725,   -3460,95589,   17550,32142,26185.0
1446,SILVER - COMMODITY EXCHANGE INC.,1997-09-23,17738,11781,    -808,   -1670,78039,    -367,5957,862.0
1447,SILVER - COMMODITY EXCHANGE INC.,1997-09-16,18546,13451,       4,    2875,78406,     528,5095,-2871.0
1448,SILVER - COMMODITY EXCHANGE INC.,1997-09-09,18542,10576,    2143,    -370,77878,     694,7966,2513.0
1449,SILVER - COMMODITY EXCHANGE INC.,1997-09-02,16399,10946,    -140,     164,77184,   -5664,5453,-304.0
1450,SILVER - COMMODITY EXCHANGE INC.,1997-08-26,16539,10782,   -1318,   -9262,82848,   -6084,5757,7944.0
1451,SILVER - COMMODITY EXCHANGE INC.,1997-08-19,17857,20044,   -1131,   -4514,88932,   -3296,-2187,3383.0
1452,SILVER - COMMODITY EXCHANGE INC.,1997-08-12,18988,24558,    -165,   -1293,92228,   -2065,-5570,1128.0
1453,SILVER - COMMODITY EXCHANGE INC.,1997-08-05,19153,25851,      91,   -3590,94293,   -3484,-6698,3681.0
1454,SILVER - COMMODITY EXCHANGE INC.,1997-07-29,19062,29441,     479,    1880,97777,    2948,-10379,-1401.0
1455,SILVER - COMMODITY EXCHANGE INC.,1997-07-22,18583,27561,     890,    2481,94829,   -4326,-8978,-1591.0
1456,SILVER - COMMODITY EXCHANGE INC.,1997-07-15,17693,25080,      42,    -339,99155,     102,-7387,381.0
1457,SILVER - COMMODITY EXCHANGE INC.,1997-07-08,17651,25419,   -1552,    3962,99053,    5573,-7768,-5514.0
1458,SILVER - COMMODITY EXCHANGE INC.,1997-07-01,19203,21457,      71,    7825,93480,    4530,-2254,-7754.0
1459,SILVER - COMMODITY EXCHANGE INC.,1997-06-24,19132,13632,    -535,   -6503,88950,   -1705,5500,5968.0
1460,SILVER - COMMODITY EXCHANGE INC.,1997-06-17,19667,20135,     327,    1488,90655,    2610,-468,-1161.0
1461,SILVER - COMMODITY EXCHANGE INC.,1997-06-10,19340,18647,    -925,   -3955,88045,   -3870,693,3030.0
1462,SILVER - COMMODITY EXCHANGE INC.,1997-06-03,20265,22602,     291,     409,91915,    2438,-2337,-118.0
1463,SILVER - COMMODITY EXCHANGE INC.,1997-05-27,19974,22193,    1475,     -61,89477,    -791,-2219,1536.0
1464,SILVER - COMMODITY EXCHANGE INC.,1997-05-20,18499,22254,    -428,    6921,90268,    4941,-3755,-7349.0
1465,SILVER - COMMODITY EXCHANGE INC.,1997-05-13,18927,15333,     909,   -2536,85327,    -865,3594,3445.0
1466,SILVER - COMMODITY EXCHANGE INC.,1997-05-06,18018,17869,    -121,   -1998,86192,   -5068,149,1877.0
1467,SILVER - COMMODITY EXCHANGE INC.,1997-04-29,18139,19867,      88,    1432,91260,   -6745,-1728,-1344.0
1468,SILVER - COMMODITY EXCHANGE INC.,1997-04-22,18051,18435,   -2633,    -685,98005,   -3818,-384,-1948.0
1469,SILVER - COMMODITY EXCHANGE INC.,1997-04-15,20684,19120,     109,    1803,101823,    2693,1564,-1694.0
1470,SILVER - COMMODITY EXCHANGE INC.,1997-04-08,20575,17317,   -4602,   10365,99130,    5204,3258,-14967.0
1471,SILVER - COMMODITY EXCHANGE INC.,1997-04-01,25177,6952,   -3063,    3168,93926,    5213,18225,-6231.0
1472,SILVER - COMMODITY EXCHANGE INC.,1997-03-25,28240,3784,   -2626,     662,88713,   -1256,24456,-3288.0
1473,SILVER - COMMODITY EXCHANGE INC.,1997-03-18,30866,3122,   -1205,     546,89969,     950,27744,-1751.0
1474,SILVER - COMMODITY EXCHANGE INC.,1997-03-11,32071,2576,    -929,     974,89019,   -1794,29495,-1903.0
1475,SILVER - COMMODITY EXCHANGE INC.,1997-03-04,33000,1602,    2626,   -2424,90813,   -2783,31398,5050.0
1476,SILVER - COMMODITY EXCHANGE INC.,1997-02-25,30374,4026,    1194,    -274,93596,   -5967,26348,1468.0
1477,SILVER - COMMODITY EXCHANGE INC.,1997-02-18,29180,4300,   10106,   -7533,99563,    8484,24880,17639.0
1478,SILVER - COMMODITY EXCHANGE INC.,1997-02-11,19074,11833,   -1714,    -321,91079,     981,7241,-1393.0
1479,SILVER - COMMODITY EXCHANGE INC.,1997-02-04,20788,12154,    -581,    1298,90098,     527,8634,-1879.0
1480,SILVER - COMMODITY EXCHANGE INC.,1997-01-28,21369,10856,     193,  -12565,89571,   -3652,10513,12758.0
1481,SILVER - COMMODITY EXCHANGE INC.,1997-01-21,21176,23421,   -1384,   -1028,93223,    -805,-2245,-356.0
1482,SILVER - COMMODITY EXCHANGE INC.,1997-01-14,22560,24449,    4272,    3682,94028,    4707,-1889,590.0
1483,SILVER - COMMODITY EXCHANGE INC.,1997-01-07,18288,20767,    2133,    4922,89321,    4628,-2479,-2789.0
1484,SILVER - COMMODITY EXCHANGE INC.,1996-12-31,16155,15845,     586,    4581,84693,    2702,310,-3995.0
1485,SILVER - COMMODITY EXCHANGE INC.,1996-12-24,15569,11264,   -1090,     742,81991,   -1198,4305,-1832.0
1486,SILVER - COMMODITY EXCHANGE INC.,1996-12-17,16659,10522,     564,   -4123,83189,   -1303,6137,4687.0
1487,SILVER - COMMODITY EXCHANGE INC.,1996-12-10,16095,14645,    -643,   -3366,84492,   -1876,1450,2723.0
1488,SILVER - COMMODITY EXCHANGE INC.,1996-12-03,16738,18011,    -164,    -525,86368,   -2816,-1273,361.0
1489,SILVER - COMMODITY EXCHANGE INC.,1996-11-26,16902,18536,     396,    1958,89184,   -2498,-1634,-1562.0
1491,SILVER - COMMODITY EXCHANGE INC.,1996-11-19,16506,16578,    -959,   -1951,91682,   -3054,-72,1103.0
1490,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-11-19,0,1175,       0,    -202,2470,    -100,-1175,202.0
1493,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-11-12,0,1377,       0,    -214,2570,     -89,-1377,-313.0
1492,SILVER - COMMODITY EXCHANGE INC.,1996-11-12,17465,18529,    -969,   -1237,94736,   -1991,-1064,527.0
1495,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-11-05,0,1591,       0,     -37,2659,     -77,-1591,-259.0
1494,SILVER - COMMODITY EXCHANGE INC.,1996-11-05,18434,19766,    -338,    1474,96727,    -773,-1332,-1812.0
1496,SILVER - COMMODITY EXCHANGE INC.,1996-10-29,18772,18292,     276,    2295,97500,    3402,480,2108.0
1497,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-10-29,0,1628,       0,     -35,2736,      47,-1628,-4127.0
1498,SILVER - COMMODITY EXCHANGE INC.,1996-10-22,18496,15997,   -3209,     565,94098,    1154,2499,4162.0
1499,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-10-22,0,1663,       0,     -36,2689,      -4,-1663,36.0
1501,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-10-15,0,1699,       0,      -5,2693,     -14,-1699,-7972.0
1500,SILVER - COMMODITY EXCHANGE INC.,1996-10-15,21705,15432,    2620,   -3848,92944,   -4700,6273,6468.0
1502,SILVER - COMMODITY EXCHANGE INC.,1996-10-08,19085,19280,      59,    -210,97644,    -105,-195,1509.0
1503,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-10-08,0,1704,       0,      34,2707,      32,-1704,-1240.0
1504,SILVER - COMMODITY EXCHANGE INC.,1996-10-01,19026,19490,     460,   -2855,97749,    -559,-464,1206.0
1505,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-10-01,0,1670,       0,      18,2675,      10,-1670,-18.0
1507,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-09-24,0,1652,       0,      -2,2665,     -28,-1652,2127.0
1506,SILVER - COMMODITY EXCHANGE INC.,1996-09-24,18566,22345,     278,    9968,98308,    5753,-3779,-2125.0
1508,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-09-17,0,1654,       0,     -20,2693,     -19,-1654,-7565.0
1509,SILVER - COMMODITY EXCHANGE INC.,1996-09-17,18288,12377,   -1550,    5320,92555,    4561,5911,7585.0
1511,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-09-10,0,1674,       0,      45,2712,      75,-1674,-14455.0
1510,SILVER - COMMODITY EXCHANGE INC.,1996-09-10,19838,7057,   -1937,    1850,87994,    -835,12781,14410.0
1513,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-09-03,0,1629,       0,      56,2637,      67,-1629,-18197.0
1512,SILVER - COMMODITY EXCHANGE INC.,1996-09-03,21775,5207,     517,    -121,88829,   -3990,16568,18141.0
1515,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-08-27,0,1573,       0,     210,2570,       0,-1573,-17503.0
1514,SILVER - COMMODITY EXCHANGE INC.,1996-08-27,21258,5328,     690,   -4131,92819,   -7223,15930,4821.0
1516,SILVER - COMMODITY EXCHANGE INC.,1996-08-20,20568,9459,     989,  -10918,100042,   -9129,11109,11907.0
1517,SILVER - COMMODITY EXCHANGE INC.,1996-08-13,19579,20377,    -551,   -2216,109171,   -1952,-798,1665.0
1518,SILVER - COMMODITY EXCHANGE INC.,1996-08-06,20130,22593,     849,    1000,111123,    4459,-2463,-151.0
1519,SILVER - COMMODITY EXCHANGE INC.,1996-07-30,19281,21593,   -1621,   -5357,106664,   -5723,-2312,3736.0
1520,SILVER - COMMODITY EXCHANGE INC.,1996-07-23,20902,26950,    -631,    4648,112387,    4522,-6048,-5279.0
1521,SILVER - COMMODITY EXCHANGE INC.,1996-07-16,21533,22302,    1781,    5435,107865,    9786,-769,-3654.0
1522,SILVER - COMMODITY EXCHANGE INC.,1996-07-09,19752,16867,     331,   -1610,98079,   -1161,2885,1941.0
1523,SILVER - COMMODITY EXCHANGE INC.,1996-07-02,19421,18477,   -1205,     -42,99240,  -11781,944,-1163.0
1524,SILVER - COMMODITY EXCHANGE INC.,1996-06-25,20626,18519,     -67,   -1987,111021,   -3564,2107,1920.0
1525,SILVER - COMMODITY EXCHANGE INC.,1996-06-18,20693,20506,   -1647,     134,114585,    4546,187,-1781.0
1526,SILVER - COMMODITY EXCHANGE INC.,1996-06-11,22340,20372,      29,    3763,110039,    6774,1968,-3734.0
1527,SILVER - COMMODITY EXCHANGE INC.,1996-06-04,22311,16609,     857,    -330,103265,    2386,5702,1187.0
1528,SILVER - COMMODITY EXCHANGE INC.,1996-05-28,21454,16939,     -89,    -797,100879,    -424,4515,708.0
1529,SILVER - COMMODITY EXCHANGE INC.,1996-05-21,21543,17736,   -5039,    4416,101303,    2286,3807,-9455.0
1530,SILVER - COMMODITY EXCHANGE INC.,1996-05-14,26582,13320,    -420,    -118,99017,    1645,13262,-302.0
1531,SILVER - COMMODITY EXCHANGE INC.,1996-05-07,27002,13438,    1792,   -2594,97372,   -1241,13564,4386.0
1532,SILVER - COMMODITY EXCHANGE INC.,1996-04-30,25210,16032,    2542,     787,98613,     306,9178,1755.0
1533,SILVER - COMMODITY EXCHANGE INC.,1996-04-23,22668,15245,   -3095,    1984,98307,   -7350,7423,-5079.0
1534,SILVER - COMMODITY EXCHANGE INC.,1996-04-16,25763,13261,   -4678,    4703,105657,    2772,12502,-9381.0
1535,SILVER - COMMODITY EXCHANGE INC.,1996-04-09,30441,8558,    -359,    5081,102885,    5049,21883,-5440.0
1536,SILVER - COMMODITY EXCHANGE INC.,1996-04-02,30800,3477,   -3794,    1864,97836,    -272,27323,-5658.0
1537,SILVER - COMMODITY EXCHANGE INC.,1996-03-26,34594,1613,    6492,    -126,98108,    6442,32981,6618.0
1538,SILVER - COMMODITY EXCHANGE INC.,1996-03-19,28102,1739,    3936,     410,91666,    2163,26363,3526.0
1539,SILVER - COMMODITY EXCHANGE INC.,1996-03-12,24166,1329,    1883,   -1887,89503,    1779,22837,3770.0
1540,SILVER - COMMODITY EXCHANGE INC.,1996-03-05,22283,3216,   -4365,     678,87724,  -10043,19067,-5043.0
1541,SILVER - COMMODITY EXCHANGE INC.,1996-02-27,26648,2538,   -4209,   -1163,97767,  -10738,24110,-3046.0
1542,SILVER - COMMODITY EXCHANGE INC.,1996-02-20,30857,3701,   -3644,      63,108505,   -5593,27156,-3707.0
1543,SILVER - COMMODITY EXCHANGE INC.,1996-02-13,34501,3638,   -1646,    -315,114098,    3097,30863,31977.0
1544,1000 TROY OUNCE SILVER - CHICAGO BOARD OF TRADE,1996-02-06,200,1314,     200,     333,2721,     140,-1114,-33308.0
1545,SILVER - COMMODITY EXCHANGE INC.,1996-02-06,36147,3953,    4936,     -28,111001,    7815,32194,4964.0
1546,SILVER - COMMODITY EXCHANGE INC.,1996-01-30,31211,3981,    -616,     452,103186,    2703,27230,-1068.0
1547,SILVER - COMMODITY EXCHANGE INC.,1996-01-23,31827,3529,    -697,   -1043,100483,    1881,28298,346.0
1548,SILVER - COMMODITY EXCHANGE INC.,1996-01-16,32524,4572,    2139,    -276,98602,    1198,27952,2415.0
1549,SILVER - COMMODITY EXCHANGE INC.,1996-01-09,30385,4848,    5640,   -6033,97404,     555,25537,11673.0
1550,SILVER - COMMODITY EXCHANGE INC.,1996-01-02,24745,10881,    -311,   -3679,96849,    1754,13864,3368.0
1551,SILVER - COMMODITY EXCHANGE INC.,1995-12-26,25056,14560,    -451,    -370,95095,     164,10496,-81.0
1552,SILVER - COMMODITY EXCHANGE INC.,1995-12-19,25507,14930,   -1702,    -491,94931,    -432,10577,-1211.0
1553,SILVER - COMMODITY EXCHANGE INC.,1995-12-12,27209,15421,       2,    1049,95363,    -671,11788,-1047.0
1554,SILVER - COMMODITY EXCHANGE INC.,1995-12-05,27207,14372,    1514,     791,96034,   -9558,12835,723.0
1555,SILVER - COMMODITY EXCHANGE INC.,1995-11-28,25693,13581,    1981,    7481,105592,    2030,12112,-5500.0
