,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions
1138,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-05-06,33702,945,   -2672,       7,97802,   -4653,32757,-2679.0
1139,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-04-29,36374,938,    5086,     738,102455,    4471,35436,4348.0
1140,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-04-22,31288,200,   -2221,       0,97984,     981,31088,-2221.0
1141,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-04-15,33509,200,     506,       0,97003,    2034,33309,506.0
1142,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-04-08,33003,200,    -958,    -572,94969,     854,32803,-386.0
1143,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-04-01,33961,772,    -547,     472,94115,     851,33189,-1019.0
1144,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-03-25,34508,300,   -8168,     300,93264,  -28687,34208,-8468.0
1145,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-03-18,42676,0,     912,       0,121951,     216,42676,912.0
1146,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-03-11,41764,0,   -1020,    -320,121735,    8761,41764,-700.0
1147,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-03-04,42784,320,     855,       0,112974,    3224,42464,855.0
1148,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-02-25,41929,320,   -1677,     120,109750,    4500,41609,-1797.0
1149,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-02-18,43606,200,     754,     170,105250,    3978,43406,584.0
1150,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-02-11,42852,30,    -495,    -170,101272,   -1379,42822,-325.0
1151,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-02-04,43347,200,    4162,    -737,102651,    5107,43147,4899.0
1152,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-01-28,39185,937,    6600,     337,97544,    5951,38248,6263.0
1153,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-01-21,32585,600,    7103,     100,91593,   10061,31985,7003.0
1154,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-01-14,25482,500,   12351,     500,81532,   19909,24982,11851.0
1155,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2003-01-07,13131,0,   -1724,   -3336,61623,   -1119,13131,1612.0
1156,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-12-31,14855,3336,   -8207,    3336,62742,   -5293,11519,-11543.0
1157,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-12-23,23062,0,   -1039,    -488,68035,  -21117,23062,-551.0
1158,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-12-17,24101,488,    5419,     488,89152,   11242,23613,4931.0
1159,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-12-10,18682,0,    1406,    -634,77910,   13188,18682,2040.0
1160,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-12-03,17276,634,    8568,   -3772,64722,    5720,16642,12340.0
1161,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-11-26,8708,4406,   -1465,   -1277,59002,   -2049,4302,-188.0
1162,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-11-19,10173,5683,   -3276,    3959,61051,    1219,4490,-7235.0
1163,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-11-12,13449,1724,   -3636,     255,59832,   -1399,11725,-3891.0
1164,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-11-05,17085,1469,    2298,    -733,61231,    3437,15616,3031.0
1165,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-10-29,14787,2202,    5032,      13,57794,    1516,12585,5019.0
1166,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-10-22,9755,2189,    2122,   -5854,56278,    -942,7566,7976.0
1167,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-10-15,7633,8043,      73,     536,57220,    1254,-410,-463.0
1168,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-10-08,7560,7507,    1560,    1093,55966,    3518,53,467.0
1169,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-10-01,6000,6414,    -520,     506,52448,     476,-414,-1026.0
1170,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-09-24,6520,5908,   -2422,    -860,51972,  -21219,612,-1562.0
1171,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-09-17,8942,6768,   -5072,    3357,73191,   -2369,2174,-8429.0
1172,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-09-10,14014,3411,      31,     -52,75560,    5601,10603,83.0
1173,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-09-03,13983,3463,    8078,     325,69959,    8657,10520,7753.0
1174,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-08-27,5905,3138,     532,   -1678,61302,   -2099,2767,2210.0
1175,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-08-20,5373,4816,     137,     641,63401,     845,557,-504.0
1176,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-08-13,5236,4175,    -503,    -330,62556,   -3400,1061,-173.0
1177,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-08-06,5739,4505,   -3082,    -111,65956,    2822,1234,-2971.0
1178,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-07-30,8821,4616,   -5274,    -373,63134,   -7191,4205,-4901.0
1179,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-07-23,14095,4989,   -5441,    1675,70325,   -7543,9106,-7116.0
1180,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-07-16,19536,3314,   -5644,     450,77868,   -3210,16222,-6094.0
1181,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-07-09,25180,2864,      41,    1137,81078,    2748,22316,-1096.0
1182,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-07-02,25139,1727,    4383,    -854,78330,    2232,23412,5237.0
1183,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-06-25,20756,2581,   -1406,    -636,76098,  -18596,18175,-770.0
1184,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-06-18,22162,3217,   -2527,    3217,94694,    -616,18945,-5744.0
1185,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-06-11,24689,0,   -3087,   -4498,95310,    6881,24689,1411.0
1186,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-06-04,27776,4498,     662,   -4411,88429,    1257,23278,5073.0
1187,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-05-28,27114,8909,    3562,     558,87172,    3936,18205,3004.0
1188,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-05-21,23552,8351,    1248,   -3430,83236,    2610,15201,4678.0
1189,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-05-14,22304,11781,    2708,   -1633,80626,    3190,10523,4341.0
1190,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-05-07,19596,13414,    5756,    1881,77436,    6200,6182,3875.0
1191,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-04-30,13840,11533,    3075,     299,71236,    2068,2307,2776.0
1192,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-04-23,10765,11234,    4773,   -3580,69168,    5148,-469,8353.0
1193,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-04-16,5992,14814,    -277,  -12217,64020,   -7804,-8822,11940.0
1194,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-04-09,6269,27031,    -667,    7609,71824,    6160,-20762,-8276.0
1195,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-04-02,6936,19422,   -2018,    5912,65664,    2923,-12486,-7930.0
1196,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-03-26,8954,13510,   -2477,    -212,62741,  -13625,-4556,-2265.0
1197,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-03-19,11431,13722,     216,     407,76366,     242,-2291,-191.0
1198,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-03-12,11215,13315,    2984,   -5010,76124,    4402,-2100,7994.0
1199,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-03-05,8231,18325,     723,   -9143,71722,   -9129,-10094,9866.0
1200,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-02-26,7508,27468,   -1912,    8710,80851,    9462,-19960,-10622.0
1201,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-02-19,9420,18758,    2595,   -1663,71389,     610,-9338,4258.0
1202,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-02-12,6825,20421,     531,   -1299,70779,    2739,-13596,1830.0
1203,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-02-05,6294,21720,     821,    -917,68040,   -4893,-15426,1738.0
1204,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-01-29,5473,22637,    -986,   -5867,72933,   -3525,-17164,4881.0
1205,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-01-22,6459,28504,     643,    7243,76458,    9002,-22045,-6600.0
1206,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-01-15,5816,21261,     882,     994,67456,    5971,-15445,-112.0
1207,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2002-01-08,4934,20267,     471,    1203,61485,    2025,-15333,-732.0
1208,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-12-28,4463,19064,   -1228,    7282,59460,    8405,-14601,-8510.0
1209,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-12-21,5691,11782,    -779,     412,51055,  -23984,-6091,-1191.0
1210,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-12-18,6470,11370,    1516,   -1378,75039,   -2430,-4900,2894.0
1211,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-12-11,4954,12748,    -318,    -494,77469,    2646,-7794,176.0
1212,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-12-04,5272,13242,    1984,  -16718,74823,  -12487,-7970,18702.0
1213,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-11-27,3288,29960,       0,    1297,87310,    4079,-26672,-1297.0
1214,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-11-20,3288,28663,     -65,   -2779,83231,     -46,-25375,2714.0
1215,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-11-13,3353,31442,      23,    1680,83277,    4885,-28089,-1657.0
1216,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-11-06,3330,29762,     701,    6560,78392,    5978,-26432,-5859.0
1217,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-10-30,2629,23202,    -581,     188,72414,    1662,-20573,-769.0
1218,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-10-23,3210,23014,   -2090,    5096,70752,    2683,-19804,-7186.0
1219,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-10-16,5300,17918,    1208,   -6463,68069,   -4117,-12618,7671.0
1220,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-10-09,4092,24381,     706,   -9344,72186,    -815,-20289,10050.0
1221,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-10-02,3386,33725,     107,    2509,73001,    5174,-30339,-2402.0
1222,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-09-25,3279,31216,     383,    1742,67827,  -15866,-27937,-1359.0
1223,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-09-18,2896,29474,    -228,    1083,83693,    4170,-26578,-1311.0
1224,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-09-10,3124,28391,    -409,    9331,79523,   13943,-25267,-9740.0
1225,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-09-04,3533,19060,    -413,    8239,65580,    7564,-15527,-8652.0
1226,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-08-28,3946,10821,     759,     500,58016,     932,-6875,259.0
1227,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-08-21,3187,10321,   -1175,    4308,57084,    5096,-7134,-5483.0
1228,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-08-14,4362,6013,      40,     131,51988,    -710,-1651,-91.0
1229,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-08-07,4322,5882,    -351,    -166,52698,    1207,-1560,-185.0
1230,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-07-31,4673,6048,     716,  -10100,51491,   -5625,-1375,10816.0
1231,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-07-24,3957,16148,   -1608,    6420,57116,    2166,-12191,-8028.0
1232,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-07-17,5565,9728,   -1632,    4003,54950,    1929,-4163,-5635.0
1233,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-07-10,7197,5725,    -428,     224,53021,    -399,1472,-652.0
1234,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-07-03,7625,5501,    -146,   -5677,53420,     106,2124,5531.0
1235,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-06-26,7771,11178,    1006,    -397,53314,  -16390,-3407,1403.0
1236,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-06-19,6765,11575,    -767,   -1466,69704,    -419,-4810,699.0
1237,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-06-12,7532,13041,     245,   -5775,70123,    5593,-5509,6020.0
1238,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-06-05,7287,18816,    2984,     471,64530,    -936,-11529,2513.0
1239,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-05-29,4303,18345,    -683,    1857,65466,     901,-14042,-2540.0
1240,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-05-22,4986,16488,    2007,   -1345,64565,   -1116,-11502,3352.0
1241,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-05-15,2979,17833,   -1007,     713,65681,    -212,-14854,-1720.0
1242,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-05-08,3986,17120,    -499,     479,65893,    2749,-13134,-978.0
1243,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-05-01,4485,16641,     942,    -419,63144,   -1154,-12156,1361.0
1244,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-04-24,3543,17060,     442,   -1643,64298,     929,-13517,2085.0
1245,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-04-17,3101,18703,    -968,    -388,63369,    -774,-15602,-580.0
1246,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-04-10,4069,19091,     110,   -4232,64143,   -2133,-15022,4342.0
1247,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-04-03,3959,23323,     489,   -1179,66276,     458,-19364,1668.0
1248,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-03-27,3470,24502,   -5844,     514,65818,  -12233,-21032,-6358.0
1249,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-03-20,9314,23988,   -1100,     155,78051,   -2059,-14674,-1255.0
1250,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-03-13,10414,23833,    1448,    1387,80110,    9560,-13419,61.0
1251,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-03-06,8966,22446,    1113,    1644,70550,     916,-13480,-531.0
1252,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-02-27,7853,20802,    -623,    8028,69634,    8326,-12949,-8651.0
1253,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-02-20,8476,12774,   -1495,    2828,61308,    4107,-4298,-4323.0
1254,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-02-13,9971,9946,   -1017,    7610,57201,    5526,25,-8627.0
1255,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-02-06,10988,2336,     607,    -821,51675,    1391,8652,1428.0
1256,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-01-30,10381,3157,   -1726,     967,50284,   -2367,7224,-2693.0
1257,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-01-23,12107,2190,     600,   -5343,52651,   -4740,9917,5943.0
1258,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-01-16,11507,7533,    1613,    -340,57391,     -18,3974,1953.0
1259,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-01-09,9894,7873,    4775,   -1069,57409,    4754,2021,5844.0
1260,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2001-01-02,5119,8942,    1169,   -6538,52655,   -2755,-3823,7707.0
1261,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-12-26,3950,15480,     313,   -1803,55410,  -14449,-11530,2116.0
1262,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-12-19,3637,17283,     238,    -977,69859,   -6135,-13646,1215.0
1263,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-12-12,3399,18260,     -91,   -3667,75994,    4220,-14861,3576.0
1264,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-12-05,3490,21927,    -531,   -1275,71774,   -1637,-18437,744.0
1265,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-11-28,4021,23202,     134,   -8335,73411,   -3079,-19181,8469.0
1266,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-11-21,3887,31537,      -9,   -2088,76490,   -2523,-27650,2079.0
1267,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-11-14,3896,33625,     416,   -1450,79013,     -81,-29729,1866.0
1268,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-11-07,3480,35075,    -436,   -5946,79094,   -2011,-31595,5510.0
1269,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-10-31,3916,41021,     648,    -269,81105,   -1299,-37105,917.0
1270,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-10-24,3268,41290,    -754,     -37,82404,   -1607,-38022,-717.0
1271,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-10-17,4022,41327,     399,    2744,84011,    5506,-37305,-2345.0
1272,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-10-10,3623,38583,      25,    -180,78505,       0,-34960,205.0
1273,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-10-03,3598,38763,    2008,   14278,78505,   18782,-35165,-12270.0
1274,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-09-26,1590,24485,   -1170,    4942,59723,  -13040,-22895,-6112.0
1275,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-09-19,2760,19543,    -212,    4596,72763,    4544,-16783,-4808.0
1276,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-09-12,2972,14947,   -1813,    1390,68219,    4428,-11975,-3203.0
1277,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-09-05,4785,13557,    1312,   -3656,63791,   -4004,-8772,4968.0
1278,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2000-08-29,3473,17213,    1475,    2788,67795,    4182,-13740,-1313.0
1279,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-08-22,1998,14425,   -1199,   -3050,63613,   -4489,-12427,1851.0
1280,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-08-15,3197,17475,   -1586,      29,68102,    2410,-14278,-1615.0
1281,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-08-08,4783,17446,     989,     650,65692,     562,-12663,339.0
1282,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-08-01,3794,16796,   -6779,     981,65130,   -4225,-13002,-7760.0
1283,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-07-25,10573,15815,    5613,   -7679,69355,    1929,-5242,13292.0
1284,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-07-18,4960,23494,    1307,     167,67426,     895,-18534,1140.0
1285,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-07-11,3653,23327,     234,     114,66531,    1174,-19674,120.0
1286,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-07-05,3419,23213,     820,    4316,65357,    6397,-19794,-3496.0
1287,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-06-27,2599,18897,   -1439,     516,58960,  -15887,-16298,-1955.0
1288,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-06-20,4038,18381,     -47,    -621,74847,   -3975,-14343,574.0
1289,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-06-13,4085,19002,     924,   -2231,78822,   10570,-14917,3155.0
1290,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-06-06,3161,21233,   -2292,  -15709,68252,  -18584,-18072,13417.0
1291,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-05-30,5453,36942,    -725,    4995,86836,    4016,-31489,-5720.0
1292,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-05-23,6178,31947,    -322,    5613,82820,   10296,-25769,-5935.0
1293,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-05-16,6500,26334,   -2189,    4613,72524,    1020,-19834,-6802.0
1294,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-05-09,8689,21721,      -4,     949,71504,     258,-13032,-953.0
1295,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-05-02,8693,20772,     796,    1515,71246,    4495,-12079,-719.0
1296,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-04-25,7897,19257,     456,     238,66751,    -604,-11360,218.0
1297,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-04-18,7441,19019,    2579,    9972,67355,   16410,-11578,-7393.0
1298,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-04-11,4862,9047,   -3461,     331,50945,   -2529,-4185,-3792.0
1299,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-04-04,8323,8716,     312,   -1756,53474,   -1855,-393,2068.0
1300,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-03-28,8011,10472,    2278,   -4503,55329,   -1634,-2461,6781.0
1301,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-03-21,5733,14975,     273,    7590,56963,   -6108,-9242,-7317.0
1302,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-03-14,5460,7385,    -633,     407,63071,    1684,-1925,-1040.0
1303,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-03-07,6093,6978,   -2671,    1843,61387,    -605,-885,-4514.0
1304,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-02-29,8764,5135,   -2079,   -1118,61992,    -700,3629,-961.0
1305,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-02-22,10843,6253,   -6651,    1403,62692,    -810,4590,-8054.0
1306,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-02-15,17494,4850,   -5912,    1912,63502,   -3375,12644,-7824.0
1307,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-02-08,23406,2938,    -685,   -1659,66877,     373,20468,974.0
1308,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-02-01,24091,4597,   -8074,    -484,66504,   -7294,19494,-7590.0
1309,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-01-25,32165,5081,    7656,     284,73798,   10426,27084,7372.0
1310,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-01-18,24509,4797,    1749,   -7882,63372,    1411,19712,9631.0
1311,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-01-11,22760,12679,   -2050,    1294,61961,     271,10081,-3344.0
1312,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,2000-01-04,24810,11385,    7208,     540,61690,   10589,13425,6668.0
1313,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1999-12-28,17602,10845,   11165,   -2240,51101,    5992,6757,13405.0
1314,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1999-12-21,6437,13085,     -12,    3018,45109,   -8920,-6648,-3030.0
1315,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1999-12-14,6449,10067,   -1319,    -356,54029,   -7231,-3618,-963.0
1316,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1999-12-07,7768,10423,   -4521,    3327,61260,    2689,-2655,-7848.0
1317,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1999-11-30,12289,7096,   -5990,    1357,58571,   -3814,5193,-7347.0
1318,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1999-11-23,18279,5739,    2336,    1312,62385,     982,12540,1024.0
1319,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1999-11-16,15943,4427,    1115,     -38,61403,    2045,11516,1153.0
1320,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1999-11-09,14828,4465,    4636,     529,59358,    2945,10363,4107.0
1321,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1999-11-02,10192,3936,    3170,     129,56413,    4094,6256,3041.0
1322,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1999-10-26,7022,3807,    1537,   -2953,52319,   -1336,3215,4490.0
1323,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1999-10-19,5485,6760,  -15326,    1472,53655,  -10217,-1275,-16798.0
1324,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1999-10-12,20811,5288,    -371,      34,63872,    -649,15523,-405.0
1325,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1999-10-05,21182,5254,    4321,     962,64521,    4216,15928,3359.0
1326,CANADIAN DOLLAR - INTERNATIONAL MONETARY MARKET,1999-09-28,16861,4292,    4203,    -964,60305,    7404,12569,5167.0
