,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions
1244,GOLD - COMMODITY EXCHANGE INC.,2003-04-29,49345,24578,    -956,    -646,176123,   -1746,24767,-310.0
1245,GOLD - COMMODITY EXCHANGE INC.,2003-04-22,50301,25224,    2634,   -1138,177869,   -2948,25077,3772.0
1246,GOLD - COMMODITY EXCHANGE INC.,2003-04-15,47667,26362,    2171,    6563,180817,    7524,21305,-4392.0
1247,GOLD - COMMODITY EXCHANGE INC.,2003-04-08,45496,19799,    4837,    3507,173293,    1735,25697,1330.0
1248,GOLD - COMMODITY EXCHANGE INC.,2003-04-01,40659,16292,   -4561,     602,171558,  -11408,24367,-5163.0
1249,GOLD - COMMODITY EXCHANGE INC.,2003-03-25,45220,15690,   -6677,  -14786,182966,   -7017,29530,8109.0
1250,GOLD - COMMODITY EXCHANGE INC.,2003-03-18,51897,30476,  -10125,    2003,189983,   -3858,21421,-12128.0
1251,GOLD - COMMODITY EXCHANGE INC.,2003-03-11,62022,28473,    1873,    -700,193841,    3913,33549,2573.0
1252,GOLD - COMMODITY EXCHANGE INC.,2003-03-04,60149,29173,    -715,   -4726,189928,   -6210,30976,4011.0
1253,GOLD - COMMODITY EXCHANGE INC.,2003-02-25,60864,33899,   -8895,     -53,196138,   -6533,26965,-8842.0
1254,GOLD - COMMODITY EXCHANGE INC.,2003-02-14,69759,33952,  -19861,   -5559,202671,  -13937,35807,-14302.0
1255,GOLD - COMMODITY EXCHANGE INC.,2003-02-11,89620,39511,  -15534,    1171,216608,  -24553,50109,-16705.0
1256,GOLD - COMMODITY EXCHANGE INC.,2003-02-04,105154,38340,   13242,    3295,241161,   11342,66814,9947.0
1257,GOLD - COMMODITY EXCHANGE INC.,2003-01-28,91912,35045,   -3101,    1714,229819,   11533,56867,-4815.0
1258,GOLD - COMMODITY EXCHANGE INC.,2003-01-21,95013,33331,    1967,     947,218286,    3602,61682,1020.0
1259,GOLD - COMMODITY EXCHANGE INC.,2003-01-14,93046,32384,    -618,    2283,214684,    -615,60662,-2901.0
1260,GOLD - COMMODITY EXCHANGE INC.,2003-01-07,93664,30101,    5662,    1604,215299,    8385,63563,4058.0
1261,GOLD - COMMODITY EXCHANGE INC.,2002-12-31,88002,28497,    1902,    -498,206914,    5153,59505,2400.0
1262,GOLD - COMMODITY EXCHANGE INC.,2002-12-23,86100,28995,    -849,   -2754,201761,   -3789,57105,1905.0
1263,GOLD - COMMODITY EXCHANGE INC.,2002-12-17,86949,31749,   13733,    9892,205550,   24796,55200,3841.0
1264,GOLD - COMMODITY EXCHANGE INC.,2002-12-10,73216,21857,   24671,    6273,180754,   22321,51359,18398.0
1265,GOLD - COMMODITY EXCHANGE INC.,2002-12-03,48545,15584,   -3943,     650,158433,   -7938,32961,-4593.0
1266,GOLD - COMMODITY EXCHANGE INC.,2002-11-26,52488,14934,   -4177,   -3875,166371,   -3614,37554,-302.0
1267,GOLD - COMMODITY EXCHANGE INC.,2002-11-19,56665,18809,    -935,   -1884,169985,   -4697,37856,949.0
1268,GOLD - COMMODITY EXCHANGE INC.,2002-11-12,57600,20693,   18618,    1696,174682,   22413,36907,16922.0
1269,GOLD - COMMODITY EXCHANGE INC.,2002-11-05,38982,18997,    5286,     632,152269,      64,19985,4654.0
1270,GOLD - COMMODITY EXCHANGE INC.,2002-10-29,33696,18365,   -1142,   -7011,152205,   -2880,15331,5869.0
1271,GOLD - COMMODITY EXCHANGE INC.,2002-10-22,34838,25376,   -5992,     460,155085,   -3259,9462,-6452.0
1272,GOLD - COMMODITY EXCHANGE INC.,2002-10-15,40830,24916,  -21162,     596,158344,  -15418,15914,-21758.0
1273,GOLD - COMMODITY EXCHANGE INC.,2002-10-08,61992,24320,   -5747,    -717,173762,   -4499,37672,-5030.0
1274,GOLD - COMMODITY EXCHANGE INC.,2002-10-01,67739,25037,    -335,    -856,178261,   -9240,42702,521.0
1275,GOLD - COMMODITY EXCHANGE INC.,2002-09-24,68074,25893,   21964,    4969,187501,   23465,42181,16995.0
1276,GOLD - COMMODITY EXCHANGE INC.,2002-09-17,46110,20924,     417,   -4948,164036,    2866,25186,5365.0
1277,GOLD - COMMODITY EXCHANGE INC.,2002-09-10,45693,25872,   15987,    2281,161170,   11968,19821,13706.0
1278,GOLD - COMMODITY EXCHANGE INC.,2002-09-03,29706,23591,    2174,   -1559,149202,   -1329,6115,3733.0
1279,GOLD - COMMODITY EXCHANGE INC.,2002-08-27,27532,25150,    -748,    1578,150531,     838,2382,-2326.0
1280,GOLD - COMMODITY EXCHANGE INC.,2002-08-20,28280,23572,    2648,   -2536,149693,    4970,4708,5184.0
1281,GOLD - COMMODITY EXCHANGE INC.,2002-08-13,25632,26108,     773,    2226,144723,    4239,-476,-1453.0
1282,GOLD - COMMODITY EXCHANGE INC.,2002-08-06,24859,23882,   -2601,   -3193,140484,   -6737,977,592.0
1283,GOLD - COMMODITY EXCHANGE INC.,2002-07-30,27460,27075,  -20736,    5117,147221,  -24012,385,-25853.0
1284,GOLD - COMMODITY EXCHANGE INC.,2002-07-23,48196,21958,    1134,   -1193,171233,   -2008,26238,2327.0
1285,GOLD - COMMODITY EXCHANGE INC.,2002-07-16,47062,23151,    1464,     181,173241,    3404,23911,1283.0
1286,GOLD - COMMODITY EXCHANGE INC.,2002-07-09,45598,22970,   -7836,    -391,169837,    2519,22628,-7445.0
1287,GOLD - COMMODITY EXCHANGE INC.,2002-07-02,53434,23361,   -9522,   -1628,167318,   -8973,30073,-7894.0
1288,GOLD - COMMODITY EXCHANGE INC.,2002-06-25,62956,24989,    -489,    2785,176291,    7190,37967,-3274.0
1289,GOLD - COMMODITY EXCHANGE INC.,2002-06-18,63445,22204,   -4761,     454,169101,   -2375,41241,-5215.0
1290,GOLD - COMMODITY EXCHANGE INC.,2002-06-11,68206,21750,   -4838,   -9351,171476,  -10523,46456,4513.0
1291,GOLD - COMMODITY EXCHANGE INC.,2002-06-04,73044,31101,   -2166,   -2786,181999,   -8445,41943,620.0
1292,GOLD - COMMODITY EXCHANGE INC.,2002-05-28,75210,33887,    -122,    5469,190444,     765,41323,-5591.0
1293,GOLD - COMMODITY EXCHANGE INC.,2002-05-21,75332,28418,    5261,   -3814,189679,   -2042,46914,9075.0
1294,GOLD - COMMODITY EXCHANGE INC.,2002-05-14,70071,32232,   -6686,     -90,191721,    -521,37839,-6596.0
1295,GOLD - COMMODITY EXCHANGE INC.,2002-05-07,76757,32322,    3308,    4940,192242,   11413,44435,-1632.0
1296,GOLD - COMMODITY EXCHANGE INC.,2002-04-30,73449,27382,    8281,    1879,180829,   18249,46067,6402.0
1297,GOLD - COMMODITY EXCHANGE INC.,2002-04-23,65168,25503,    6317,   -1266,162580,    7965,39665,7583.0
1298,GOLD - COMMODITY EXCHANGE INC.,2002-04-16,58851,26769,   -4929,    -504,154615,    2428,32082,-4425.0
1299,GOLD - COMMODITY EXCHANGE INC.,2002-04-09,63780,27273,    1332,    2486,152187,   -1135,36507,-1154.0
1300,GOLD - COMMODITY EXCHANGE INC.,2002-04-02,62448,24787,    8753,    5486,153322,    4843,37661,3267.0
1301,GOLD - COMMODITY EXCHANGE INC.,2002-03-26,53695,19301,    5302,   -1105,148479,    8472,34394,6407.0
1302,GOLD - COMMODITY EXCHANGE INC.,2002-03-19,48393,20406,   -2132,     367,140007,    -971,27987,-2499.0
1303,GOLD - COMMODITY EXCHANGE INC.,2002-03-12,50525,20039,   -5148,   -5172,140978,   -3176,30486,24.0
1304,GOLD - COMMODITY EXCHANGE INC.,2002-03-05,55673,25211,   -2731,   -4114,144154,    -230,30462,1383.0
1305,GOLD - COMMODITY EXCHANGE INC.,2002-02-26,58404,29325,   -3344,    1941,144384,   -3858,29079,-5285.0
1306,GOLD - COMMODITY EXCHANGE INC.,2002-02-19,61748,27384,      42,    2011,148242,     220,34364,-1969.0
1307,GOLD - COMMODITY EXCHANGE INC.,2002-02-12,61706,25373,    7896,    5651,148022,    9652,36333,2245.0
1308,GOLD - COMMODITY EXCHANGE INC.,2002-02-05,53810,19722,   24766,    3112,138370,   13830,34088,21654.0
1309,GOLD - COMMODITY EXCHANGE INC.,2002-01-29,29044,16610,  -15756,   -2261,124540,   -7465,12434,-13495.0
1310,GOLD - COMMODITY EXCHANGE INC.,2002-01-22,44800,18871,   -2710,     802,132005,    3808,25929,-3512.0
1311,GOLD - COMMODITY EXCHANGE INC.,2002-01-15,47510,18069,   18278,   -5807,128197,   15177,29441,24085.0
1312,GOLD - COMMODITY EXCHANGE INC.,2002-01-08,29232,23876,     403,   -5598,113020,    -652,5356,6001.0
1313,GOLD - COMMODITY EXCHANGE INC.,2001-12-28,28829,29474,     754,   -1504,113672,    2701,-645,2258.0
1314,GOLD - COMMODITY EXCHANGE INC.,2001-12-21,28075,30978,   -2744,    -702,110971,      98,-2903,-2042.0
1315,GOLD - COMMODITY EXCHANGE INC.,2001-12-18,30819,31680,    5013,  -15843,110873,   -4612,-861,20856.0
1316,GOLD - COMMODITY EXCHANGE INC.,2001-12-11,25806,47523,    -336,   11352,115485,   10462,-21717,-11688.0
1317,GOLD - COMMODITY EXCHANGE INC.,2001-12-04,26142,36171,    2509,     398,105023,   -6919,-10029,2111.0
1318,GOLD - COMMODITY EXCHANGE INC.,2001-11-27,23633,35773,   -1747,    1220,111942,   -3384,-12140,-2967.0
1319,GOLD - COMMODITY EXCHANGE INC.,2001-11-20,25380,34553,   -3932,   10668,115326,    4071,-9173,-14600.0
1320,GOLD - COMMODITY EXCHANGE INC.,2001-11-13,29312,23885,   -3270,    4833,111255,   -4625,5427,-8103.0
1321,GOLD - COMMODITY EXCHANGE INC.,2001-11-06,32582,19052,     541,    -829,115880,   -2734,13530,1370.0
1322,GOLD - COMMODITY EXCHANGE INC.,2001-10-30,32041,19881,   -3426,    -907,118614,     739,12160,-2519.0
1323,GOLD - COMMODITY EXCHANGE INC.,2001-10-23,35467,20788,   -8307,    1102,117875,   -8892,14679,-9409.0
1324,GOLD - COMMODITY EXCHANGE INC.,2001-10-16,43774,19686,  -10152,   -1462,126767,   -7896,24088,-8690.0
1325,GOLD - COMMODITY EXCHANGE INC.,2001-10-09,53926,21148,   -1050,    1427,134663,    2010,32778,-2477.0
1326,GOLD - COMMODITY EXCHANGE INC.,2001-10-02,54976,19721,    -724,     659,132653,    2813,35255,-1383.0
1327,GOLD - COMMODITY EXCHANGE INC.,2001-09-25,55700,19062,    8545,    1055,129840,    9778,36638,7490.0
1328,GOLD - COMMODITY EXCHANGE INC.,2001-09-18,47155,18007,    4818,   -3506,120062,     544,29148,8324.0
1329,GOLD - COMMODITY EXCHANGE INC.,2001-09-10,42337,21513,   -2430,    2663,119518,   -2169,20824,-5093.0
1330,GOLD - COMMODITY EXCHANGE INC.,2001-09-04,44767,18850,   -1800,     105,121687,    1579,25917,-1905.0
1331,GOLD - COMMODITY EXCHANGE INC.,2001-08-28,46567,18745,  -10482,    1230,120108,  -11523,27822,-11712.0
1332,GOLD - COMMODITY EXCHANGE INC.,2001-08-21,57049,17515,    6614,     -51,131631,   12320,39534,6665.0
1333,GOLD - COMMODITY EXCHANGE INC.,2001-08-14,50435,17566,   25368,   -9191,119311,   20729,32869,34559.0
1334,GOLD - COMMODITY EXCHANGE INC.,2001-08-07,25067,26757,     978,     -38,98582,   -2361,-1690,1016.0
1335,GOLD - COMMODITY EXCHANGE INC.,2001-07-31,24089,26795,   -7298,    8782,100943,  -10821,-2706,-16080.0
1336,GOLD - COMMODITY EXCHANGE INC.,2001-07-24,31387,18013,    1237,   -1371,111764,   -4528,13374,2608.0
1337,GOLD - COMMODITY EXCHANGE INC.,2001-07-17,30150,19384,   -1028,   -1192,116292,   -2396,10766,164.0
1338,GOLD - COMMODITY EXCHANGE INC.,2001-07-10,31178,20576,   -1586,    3982,118688,     957,10602,-5568.0
1339,GOLD - COMMODITY EXCHANGE INC.,2001-07-03,32764,16594,   -4440,    1463,117731,   -7302,16170,-5903.0
1340,GOLD - COMMODITY EXCHANGE INC.,2001-06-26,37204,15131,    3221,     150,125033,    6533,22073,3071.0
1341,GOLD - COMMODITY EXCHANGE INC.,2001-06-19,33983,14981,    1740,    1293,118500,    4435,19002,447.0
1342,GOLD - COMMODITY EXCHANGE INC.,2001-06-12,32243,13688,   -2475,    3981,114065,    4883,18555,-6456.0
1343,GOLD - COMMODITY EXCHANGE INC.,2001-06-05,34718,9707,  -20399,   -2174,109182,  -24808,25011,-18225.0
1344,GOLD - COMMODITY EXCHANGE INC.,2001-05-29,55117,11881,    1612,   -2688,133990,     124,43236,4300.0
1345,GOLD - COMMODITY EXCHANGE INC.,2001-05-22,53505,14569,   24676,  -12729,133866,   26919,38936,37405.0
1346,GOLD - COMMODITY EXCHANGE INC.,2001-05-15,28829,27298,   15962,  -11357,106947,   -2071,1531,27319.0
1347,GOLD - COMMODITY EXCHANGE INC.,2001-05-08,12867,38655,     129,   -2053,109018,   -1850,-25788,2182.0
1348,GOLD - COMMODITY EXCHANGE INC.,2001-05-01,12738,40708,     986,   -6055,110868,   -4032,-27970,7041.0
1349,GOLD - COMMODITY EXCHANGE INC.,2001-04-24,11752,46763,    1661,   -8897,114900,   -7246,-35011,10558.0
1350,GOLD - COMMODITY EXCHANGE INC.,2001-04-17,10091,55660,    -870,  -13434,122146,   -7970,-45569,12564.0
1351,GOLD - COMMODITY EXCHANGE INC.,2001-04-10,10961,69094,     735,    7514,130116,   11718,-58133,-6779.0
1352,GOLD - COMMODITY EXCHANGE INC.,2001-04-03,10226,61580,   -1780,   16270,118398,   -4546,-51354,-18050.0
1353,GOLD - COMMODITY EXCHANGE INC.,2001-03-27,12006,45310,     408,   -4257,122944,    -814,-33304,4665.0
1354,GOLD - COMMODITY EXCHANGE INC.,2001-03-20,11598,49567,   -7452,    6273,123758,   -3063,-37969,-13725.0
1355,GOLD - COMMODITY EXCHANGE INC.,2001-03-13,19050,43294,    1244,  -16494,126821,   -6619,-24244,17738.0
1356,GOLD - COMMODITY EXCHANGE INC.,2001-03-06,17806,59788,      53,   -8760,133440,   -9733,-41982,8813.0
1357,GOLD - COMMODITY EXCHANGE INC.,2001-02-27,17753,68548,    1462,  -14474,143173,   -5609,-50795,15936.0
1358,GOLD - COMMODITY EXCHANGE INC.,2001-02-20,16291,83022,     652,    8411,148782,    5057,-66731,-7759.0
1359,GOLD - COMMODITY EXCHANGE INC.,2001-02-13,15639,74611,    -757,    5509,143725,    8043,-58972,-6266.0
1360,GOLD - COMMODITY EXCHANGE INC.,2001-02-06,16396,69102,   -2451,   -3560,135682,   -5474,-52706,1109.0
1361,GOLD - COMMODITY EXCHANGE INC.,2001-01-30,18847,72662,    3221,    -662,141156,    1036,-53815,3883.0
1362,GOLD - COMMODITY EXCHANGE INC.,2001-01-23,15626,73324,    1883,    2421,140120,     940,-57698,-538.0
1363,GOLD - COMMODITY EXCHANGE INC.,2001-01-16,13743,70903,   -2035,   16899,139180,   12653,-57160,-18934.0
1364,GOLD - COMMODITY EXCHANGE INC.,2001-01-09,15778,54004,   -1967,   12524,126527,   12036,-38226,-14491.0
1365,GOLD - COMMODITY EXCHANGE INC.,2001-01-02,17745,41480,   -1195,    8281,114491,    -359,-23735,-9476.0
1366,GOLD - COMMODITY EXCHANGE INC.,2000-12-26,18940,33199,    1732,   -6177,114850,     142,-14259,7909.0
1367,GOLD - COMMODITY EXCHANGE INC.,2000-12-19,17208,39376,   -1626,    2600,114708,    4253,-22168,-4226.0
1368,GOLD - COMMODITY EXCHANGE INC.,2000-12-12,18834,36776,    1932,   -7047,110455,   -3000,-17942,8979.0
1369,GOLD - COMMODITY EXCHANGE INC.,2000-12-05,16902,43823,     497,   -8783,113455,  -11495,-26921,9280.0
1370,GOLD - COMMODITY EXCHANGE INC.,2000-11-28,16405,52606,     -90,  -10345,124950,   -7683,-36201,10255.0
1371,GOLD - COMMODITY EXCHANGE INC.,2000-11-21,16495,62951,     350,    1830,132633,   -7625,-46456,-1480.0
1372,GOLD - COMMODITY EXCHANGE INC.,2000-11-14,16145,61121,   -6353,    4503,140258,    1958,-44976,-10856.0
1373,GOLD - COMMODITY EXCHANGE INC.,2000-11-07,22498,56618,   -1810,     588,138300,     482,-34120,-2398.0
1374,GOLD - COMMODITY EXCHANGE INC.,2000-10-31,24308,56030,   -6430,    6721,137818,    2754,-31722,-13151.0
1375,GOLD - COMMODITY EXCHANGE INC.,2000-10-24,30738,49309,    1430,    3264,135064,    5384,-18571,-1834.0
1376,GOLD - COMMODITY EXCHANGE INC.,2000-10-17,29308,46045,    3831,   -4958,129680,   -4335,-16737,8789.0
1377,GOLD - COMMODITY EXCHANGE INC.,2000-10-10,25477,51003,    2033,    7448,134015,    9200,-25526,-5415.0
1378,GOLD - COMMODITY EXCHANGE INC.,2000-10-03,23444,43555,    -589,   -6429,124815,   -8220,-20111,5840.0
1379,GOLD - COMMODITY EXCHANGE INC.,2000-09-26,24033,49984,    1159,   -3451,133035,   -4530,-25951,4610.0
1380,GOLD - COMMODITY EXCHANGE INC.,2000-09-19,22874,53435,     843,    4406,137565,    4134,-30561,-3563.0
1381,GOLD - COMMODITY EXCHANGE INC.,2000-09-12,22031,49029,   -1372,    6744,133431,    7998,-26998,-8116.0
1382,GOLD - COMMODITY EXCHANGE INC.,2000-09-05,23403,42285,    1275,   -8481,125433,   -6581,-18882,9756.0
1383,GOLD - COMMODITY EXCHANGE INC.,2000-08-29,22128,50766,    -127,    2290,132014,    1803,-28638,-2417.0
1384,GOLD - COMMODITY EXCHANGE INC.,2000-08-22,22255,48476,    2658,   -4007,130211,   -2783,-26221,6665.0
1385,GOLD - COMMODITY EXCHANGE INC.,2000-08-15,19597,52483,   -1574,    6289,132994,   10454,-32886,-7863.0
1386,GOLD - COMMODITY EXCHANGE INC.,2000-08-08,21171,46194,   -1949,   17477,122540,   11352,-25023,-19426.0
1387,GOLD - COMMODITY EXCHANGE INC.,2000-08-01,23120,28717,   -1232,    7908,111188,  -10989,-5597,-9140.0
1388,GOLD - COMMODITY EXCHANGE INC.,2000-07-25,24352,20809,   -2254,    3218,122177,  -13913,3543,-5472.0
1389,GOLD - COMMODITY EXCHANGE INC.,2000-07-18,26606,17591,   -2487,     896,136090,   -9932,9015,-3383.0
1390,GOLD - COMMODITY EXCHANGE INC.,2000-07-11,29093,16695,   -2258,    1172,146022,   -4074,12398,-3430.0
1391,GOLD - COMMODITY EXCHANGE INC.,2000-07-05,31351,15523,    -470,     -79,150096,    6396,15828,-391.0
1392,GOLD - COMMODITY EXCHANGE INC.,2000-06-27,31821,15602,    -859,    1980,143700,    -114,16219,-2839.0
1393,GOLD - COMMODITY EXCHANGE INC.,2000-06-20,32680,13622,    1206,   -3192,143814,    2310,19058,4398.0
1394,GOLD - COMMODITY EXCHANGE INC.,2000-06-13,31474,16814,    5445,  -13232,141504,     663,14660,18677.0
1395,GOLD - COMMODITY EXCHANGE INC.,2000-06-06,26029,30046,    6168,  -30439,140841,  -18315,-4017,36607.0
1396,GOLD - COMMODITY EXCHANGE INC.,2000-05-30,19861,60485,    2236,    7018,159156,   -3906,-40624,-4782.0
1397,GOLD - COMMODITY EXCHANGE INC.,2000-05-23,17625,53467,    1877,    8189,163062,    2689,-35842,-6312.0
1398,GOLD - COMMODITY EXCHANGE INC.,2000-05-16,15748,45278,   -3960,    -152,160373,   -2386,-29530,-3808.0
1399,GOLD - COMMODITY EXCHANGE INC.,2000-05-09,19708,45430,    1179,   -5694,162759,   -5472,-25722,6873.0
1400,GOLD - COMMODITY EXCHANGE INC.,2000-05-02,18529,51124,    1101,    6154,168231,   11745,-32595,-5053.0
1401,GOLD - COMMODITY EXCHANGE INC.,2000-04-25,17428,44970,   -1152,    6037,156486,    2940,-27542,-7189.0
1402,GOLD - COMMODITY EXCHANGE INC.,2000-04-18,18580,38933,     148,   -1684,153546,     402,-20353,1832.0
1403,GOLD - COMMODITY EXCHANGE INC.,2000-04-11,18432,40617,    -697,   -1823,153144,   -2234,-22185,1126.0
1404,GOLD - COMMODITY EXCHANGE INC.,2000-04-04,19129,42440,    3977,   13003,155378,    4666,-23311,-9026.0
1405,GOLD - COMMODITY EXCHANGE INC.,2000-03-28,15152,29437,  -17916,   11302,150712,  -13685,-14285,-29218.0
1406,GOLD - COMMODITY EXCHANGE INC.,2000-03-21,33068,18135,   -1509,     853,164397,    2857,14933,-2362.0
1407,GOLD - COMMODITY EXCHANGE INC.,2000-03-14,34577,17282,   -3826,   -2450,161540,     178,17295,-1376.0
1408,GOLD - COMMODITY EXCHANGE INC.,2000-03-07,38403,19732,   -2696,   -2580,161362,   -5147,18671,-116.0
1409,GOLD - COMMODITY EXCHANGE INC.,2000-02-29,41099,22312,  -10980,    1241,166509,   -1616,18787,-12221.0
1410,GOLD - COMMODITY EXCHANGE INC.,2000-02-22,52079,21071,    9972,    -339,168125,   10894,31008,10311.0
1411,GOLD - COMMODITY EXCHANGE INC.,2000-02-15,42107,21410,    1493,  -10190,157231,    3255,20697,11683.0
1412,GOLD - COMMODITY EXCHANGE INC.,2000-02-08,40614,31600,   21200,    3353,153976,   19671,9014,17847.0
1413,GOLD - COMMODITY EXCHANGE INC.,2000-02-01,19414,28247,     -55,    3244,134305,   -8608,-8833,-3299.0
1414,GOLD - COMMODITY EXCHANGE INC.,2000-01-25,19469,25003,    -426,   -1995,142913,   -5142,-5534,1569.0
1415,GOLD - COMMODITY EXCHANGE INC.,2000-01-18,19895,26998,    2196,  -14919,148055,   -9271,-7103,17115.0
1416,GOLD - COMMODITY EXCHANGE INC.,2000-01-11,17699,41917,    5339,     849,157326,    1491,-24218,4490.0
1417,GOLD - COMMODITY EXCHANGE INC.,2000-01-04,12360,41068,    1484,    1239,155835,    -691,-28708,245.0
1418,GOLD - COMMODITY EXCHANGE INC.,1999-12-28,10876,39829,    -517,     467,156526,     208,-28953,-984.0
1419,GOLD - COMMODITY EXCHANGE INC.,1999-12-21,11393,39362,    1132,    8548,156318,    1176,-27969,-7416.0
1420,GOLD - COMMODITY EXCHANGE INC.,1999-12-14,10261,30814,  -14148,    3433,155142,   -1570,-20553,-17581.0
1421,GOLD - COMMODITY EXCHANGE INC.,1999-12-07,24409,27381,   -7402,    1699,156712,   -6862,-2972,-9101.0
1422,GOLD - COMMODITY EXCHANGE INC.,1999-11-30,31811,25682,   -1799,    1426,163574,   -7990,6129,-3225.0
1423,GOLD - COMMODITY EXCHANGE INC.,1999-11-23,33610,24256,    5520,   -1063,171564,  -10584,9354,6583.0
1424,GOLD - COMMODITY EXCHANGE INC.,1999-11-16,28090,25319,    4421,  -17469,182148,  -20909,2771,21890.0
1425,GOLD - COMMODITY EXCHANGE INC.,1999-11-09,23669,42788,   -4117,    -281,203057,   -5850,-19119,-3836.0
1426,GOLD - COMMODITY EXCHANGE INC.,1999-11-02,27786,43069,   -5684,   -4016,208907,   -9009,-15283,-1668.0
1427,GOLD - COMMODITY EXCHANGE INC.,1999-10-26,33470,47085,   -2131,   -5812,217916,   -5174,-13615,3681.0
1428,GOLD - COMMODITY EXCHANGE INC.,1999-10-19,35601,52897,    -121,     174,223090,    6152,-17296,-295.0
1429,GOLD - COMMODITY EXCHANGE INC.,1999-10-12,35722,52723,   -7372,  -12228,216938,    1897,-17001,4856.0
1430,GOLD - COMMODITY EXCHANGE INC.,1999-10-05,43094,64951,   -4787,    2755,215041,  -10426,-21857,-7542.0
1431,GOLD - COMMODITY EXCHANGE INC.,1999-09-28,47881,62196,   20646,   -2881,225467,   20208,-14315,23527.0
1432,GOLD - COMMODITY EXCHANGE INC.,1999-09-21,27235,65077,    8735,   -7555,205259,    3453,-37842,16290.0
1433,GOLD - COMMODITY EXCHANGE INC.,1999-09-14,18500,72632,    1569,   -7209,201806,     540,-54132,8778.0
1434,GOLD - COMMODITY EXCHANGE INC.,1999-09-07,16931,79841,    -288,    1131,201266,    2574,-62910,-1419.0
1435,GOLD - COMMODITY EXCHANGE INC.,1999-08-31,17219,78710,    1008,    3412,198692,    7652,-61491,-2404.0
1436,GOLD - COMMODITY EXCHANGE INC.,1999-08-24,16211,75298,   -5049,   18796,191040,    -736,-59087,-23845.0
1437,GOLD - COMMODITY EXCHANGE INC.,1999-08-17,21260,56502,    5988,  -13834,191776,   -1922,-35242,19822.0
1438,GOLD - COMMODITY EXCHANGE INC.,1999-08-10,15272,70336,   -2486,   -3862,193698,    4765,-55064,1376.0
1439,GOLD - COMMODITY EXCHANGE INC.,1999-08-03,17758,74198,    4134,   -7320,188933,   -9827,-56440,11454.0
1440,GOLD - COMMODITY EXCHANGE INC.,1999-07-27,13624,81518,    3301,   -8020,198760,   -7506,-67894,11321.0
1441,GOLD - COMMODITY EXCHANGE INC.,1999-07-20,10323,89538,     409,     764,206266,   -5328,-79215,-355.0
1442,GOLD - COMMODITY EXCHANGE INC.,1999-07-13,9914,88774,    1186,   -6517,211594,   -6771,-78860,7703.0
1443,GOLD - COMMODITY EXCHANGE INC.,1999-07-06,8728,95291,    -243,    2709,218365,   10143,-86563,-2952.0
