,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions
1165,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-10-29,13185,21449,    4417,   -2253,79469,   -5874,-8264,6670.0
1166,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-10-22,8768,23702,     162,    2266,85343,    5056,-14934,-2104.0
1167,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-10-15,8606,21436,   -1235,   -1646,80287,   -2208,-12830,411.0
1168,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-10-08,9841,23082,    7255,    5183,82495,   11440,-13241,2072.0
1169,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-10-01,2586,17899,     760,   -2007,71055,     586,-15313,2767.0
1170,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-09-24,1826,19906,    -170,    1536,70469,    2174,-18080,-1706.0
1171,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-09-17,1996,18370,  -13001,    6593,68295,  -33778,-16374,-19594.0
1172,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-09-10,14997,11777,   -2856,     565,102073,   25027,3220,-3421.0
1173,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-09-03,17853,11212,    2846,     556,77046,    4400,6641,2290.0
1174,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-08-27,15007,10656,    2511,    1572,72646,    1672,4351,939.0
1175,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-08-20,12496,9084,    -741,    -489,70974,      26,3412,-252.0
1176,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-08-13,13237,9573,     897,   -2061,70948,    -306,3664,2958.0
1177,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-08-06,12340,11634,   -2112,    1034,71254,   -2693,706,-3146.0
1178,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-07-30,14452,10600,   -5810,     201,73947,   -2531,3852,-6011.0
1179,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-07-23,20262,10399,   -1399,     -41,76478,   -2072,9863,-1358.0
1180,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-07-16,21661,10440,     862,    -159,78550,     481,11221,1021.0
1181,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-07-09,20799,10599,    1013,    -141,78069,    3596,10200,1154.0
1182,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-07-02,19786,10740,   -2206,    -643,74473,   -1014,9046,-1563.0
1183,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-06-25,21992,11383,    2568,    1428,75487,    6853,10609,1140.0
1184,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-06-18,19424,9955,    1650,   -1744,68634,  -36489,9469,3394.0
1185,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-06-11,17774,11699,      59,    2359,105123,    7498,6075,-2300.0
1186,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-06-04,17715,9340,   -2766,    1033,97625,    2677,8375,-3799.0
1187,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-05-28,20481,8307,   -1319,     369,94948,    -957,12174,-1688.0
1188,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-05-21,21800,7938,    7217,   -3831,95905,   12583,13862,11048.0
1189,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-05-14,14583,11769,   -2289,    1411,83322,    -709,2814,-3700.0
1190,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-05-07,16872,10358,     115,    -745,84031,    1410,6514,860.0
1191,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-04-30,16757,11103,    4110,   -2270,82621,   14667,5654,6380.0
1192,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-04-23,12647,13373,    4003,   -4022,67954,   -3932,-726,8025.0
1193,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-04-16,8644,17395,    1156,    -934,71886,    1973,-8751,2090.0
1194,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-04-09,7488,18329,   -6686,   -5102,69913,   -8291,-10841,-1584.0
1195,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-04-02,14174,23431,    1233,    6130,78204,    5821,-9257,-4897.0
1196,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-03-26,12941,17301,    -871,    2362,72383,    1309,-4360,-3233.0
1197,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-03-19,13812,14939,   -6698,    1327,71074,  -39774,-1127,-8025.0
1198,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-03-12,20510,13612,    6793,  -13751,110848,    5872,6898,20544.0
1199,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-03-05,13717,27363,   -9413,  -15579,104976,  -22716,-13646,6166.0
1200,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-02-26,23130,42942,    -114,    7366,127692,    5572,-19812,-7480.0
1201,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-02-19,23244,35576,     248,    4799,122120,    6804,-12332,-4551.0
1202,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-02-12,22996,30777,   -8596,   -4831,115316,  -13955,-7781,-3765.0
1203,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-02-05,31592,35608,    -132,   -2459,129271,    2287,-4016,2327.0
1204,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-01-29,31724,38067,    4388,   -3670,126984,   -3474,-6343,8058.0
1205,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-01-22,27336,41737,   -9207,    2591,130458,   -2717,-14401,-11798.0
1206,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-01-15,36543,39146,   -1900,   -2827,133175,   -2165,-2603,927.0
1207,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2002-01-08,38443,41973,   -1132,    3264,135340,    4572,-3530,-4396.0
1208,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-12-28,39575,38709,    2044,   -3143,130768,     904,866,5187.0
1209,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-12-21,37531,41852,     511,    2897,129864,    3016,-4321,-2386.0
1210,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-12-18,37020,38955,     222,   -2101,126848,  -26492,-1935,2323.0
1211,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-12-11,36798,41056,    7006,    2846,153340,   33392,-4258,4160.0
1212,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-12-04,29792,38210,   11145,   -2067,119948,   10778,-8418,13212.0
1213,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-11-27,18647,40277,    5156,    7900,109170,    6679,-21630,-2744.0
1214,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-11-20,13491,32377,   -5712,    8943,102491,    9672,-18886,-14655.0
1215,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-11-13,19203,23434,    4824,   -4859,92819,    1486,-4231,9683.0
1216,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-11-06,14379,28293,   10562,   -2869,91333,    9526,-13914,13431.0
1217,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-10-30,3817,31162,     229,    5790,81807,    6164,-27345,-5561.0
1218,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-10-23,3588,25372,  -11821,    8849,75643,     994,-21784,-20670.0
1219,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-10-16,15409,16523,   -5574,    5808,74649,    3044,-1114,-11382.0
1220,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-10-09,20983,10715,   -1455,    1786,71605,   -3569,10268,-3241.0
1221,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-10-02,22438,8929,  -17471,    -615,75174,  -14995,13509,-16856.0
1222,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-09-25,39909,9544,    2122,     196,90169,    3491,30365,1926.0
1223,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-09-18,37787,9348,    5074,     128,86678,  -25444,28439,4946.0
1224,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-09-10,32713,9220,   -8049,     969,112122,   -3761,23493,-9018.0
1225,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-09-04,40762,8251,     705,   -1626,115883,    3909,32511,2331.0
1226,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-08-28,40057,9877,    -352,      79,111974,    2188,30180,-431.0
1227,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-08-21,40409,9798,   13789,   -5264,109786,    7931,30611,19053.0
1228,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-08-14,26620,15062,    -183,  -10313,101855,   -3189,11558,10130.0
1229,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-08-07,26803,25375,     339,   -5524,105044,    -901,1428,5863.0
1230,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-07-31,26464,30899,     450,    3656,105945,    5705,-4435,-3206.0
1231,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-07-24,26014,27243,    -971,   -9696,100240,   -2305,-1229,8725.0
1232,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-07-17,26985,36939,    9965,   -4171,102545,    7102,-9954,14136.0
1233,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-07-10,17020,41110,   14726,    6436,95443,   23434,-24090,8290.0
1234,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-07-03,2294,34674,    -414,    7380,72009,    9565,-32380,-7794.0
1235,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-06-26,2708,27294,   -1995,    6725,62444,    6181,-24586,-8720.0
1236,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-06-19,4703,20569,  -11804,    6777,56263,  -41091,-15866,-18581.0
1237,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-06-12,16507,13792,     137,    2685,97354,    3716,2715,-2548.0
1238,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-06-05,16370,11107,    9709,   -5718,93638,    6358,5263,15427.0
1239,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-05-29,6661,16825,    4130,  -12754,87280,  -10456,-10164,16884.0
1240,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-05-22,2531,29579,  -23898,     835,97736,    5408,-27048,-24733.0
1241,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-05-15,26429,28744,    -267,    -871,92328,    2076,-2315,604.0
1242,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-05-08,26696,29615,    5593,    2799,90252,    3796,-2919,2794.0
1243,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-05-01,21103,26816,   17328,    -419,86456,   -1414,-5713,17747.0
1244,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-04-24,3775,27235,    1483,    -643,87870,   -2994,-23460,2126.0
1245,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-04-17,2292,27878,  -31829,   -4322,90864,  -14651,-25586,-27507.0
1246,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-04-10,34121,32200,    -629,    -799,105515,   -1173,1921,170.0
1247,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-04-03,34750,32999,     798,    2534,106688,    6971,1751,-1736.0
1248,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-03-27,33952,30465,   -2723,   -6791,99717,   -3632,3487,4068.0
1249,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-03-20,36675,37256,   13641,   -4085,103349,  -20622,-581,17726.0
1250,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-03-13,23034,41341,   22112,    8912,123971,   25397,-18307,13200.0
1251,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-03-06,922,32429,      73,    4043,98574,    9358,-31507,-3970.0
1252,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-02-27,849,28386,     167,     644,89216,    -457,-27537,-477.0
1253,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-02-20,682,27742,    -802,   -1216,89673,   -1291,-27060,414.0
1254,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-02-13,1484,28958,    -345,    1093,90964,   -1668,-27474,-1438.0
1255,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-02-06,1829,27865,     223,    1059,92632,    5212,-26036,-836.0
1256,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-01-30,1606,26806,   -3005,   -7017,87420,   -3948,-25200,4012.0
1257,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-01-23,4611,33823,    2734,   -1924,91368,    1307,-29212,4658.0
1258,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-01-16,1877,35747,     327,   -5941,90061,   -1030,-33870,6268.0
1259,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-01-09,1550,41688,     -63,   -1344,91091,    -167,-40138,1281.0
1260,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2001-01-02,1613,43032,     -21,   -1222,91258,     455,-41419,1201.0
1261,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2000-12-26,1634,44254,     846,    5233,90803,    3240,-42620,-4387.0
1262,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2000-12-19,788,39021,     678,   -2785,87563,  -42484,-38233,3463.0
1263,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2000-12-12,110,41806,    -743,    8504,130047,   47620,-41696,-9247.0
1264,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2000-12-05,853,33302,     -13,    -894,82427,    5002,-32449,881.0
1265,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2000-11-28,866,34196,    -120,   -1862,77425,     -74,-33330,1742.0
1266,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2000-11-21,986,36058,    -329,   12173,77499,   17992,-35072,-12502.0
1267,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2000-11-14,1315,23885,     700,    -607,59507,     430,-22570,1307.0
1268,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2000-11-07,615,24492,    -532,   -3734,59077,   -9821,-23877,3202.0
1269,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2000-10-31,1147,28226,     166,    -566,68898,    3550,-27079,732.0
1270,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2000-10-24,981,28792,      16,   -1500,65348,      50,-27811,1516.0
1271,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2000-10-17,965,30292,     -12,    -773,65298,    -807,-29327,761.0
1272,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2000-10-10,977,31065,   -1267,   15054,66105,   11606,-30088,-16321.0
1273,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2000-10-03,2244,16011,   -3062,    6479,54499,   10526,-13767,-9541.0
1274,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2000-09-26,5306,9532,    1572,    1966,43973,    5542,-4226,-394.0
1275,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2000-09-19,3734,7566,  -10682,    -516,38431,  -53959,-3832,-10166.0
1276,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2000-09-12,14416,8082,    8940,   -4496,92390,   20570,6334,13436.0
1277,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2000-09-05,5476,12578,   -1467,   -7340,71820,   -6103,-7102,5873.0
1278,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2000-08-29,6943,19918,    6803,   -8701,77923,   -2708,-12975,15504.0
1279,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-08-22,140,28619,     140,    -185,80631,   -1457,-28479,325.0
1280,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-08-15,0,28804,    -471,    1581,82088,    5216,-28804,-2052.0
1281,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-08-08,471,27223,   -1032,     721,76872,    -990,-26752,-1753.0
1282,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-08-01,1503,26502,    1068,    3838,77862,    8146,-24999,-2770.0
1283,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-07-25,435,22664,    -206,    7537,69716,    7972,-22229,-7743.0
1284,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-07-18,641,15127,    -322,    6375,61744,    9345,-14486,-6697.0
1285,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-07-11,963,8752,   -2860,   -1141,52399,    3648,-7789,-1719.0
1286,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-07-05,3823,9893,   -4428,    3283,48751,    1965,-6070,-7711.0
1287,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-06-27,8251,6610,    7433,   -1980,46786,    6719,1641,9413.0
1288,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-06-20,818,8590,    -801,   -2967,40067,  -39565,-7772,2166.0
1289,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-06-13,1619,11557,     286,   -4586,79632,   -2413,-9938,4872.0
1290,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-06-06,1333,16143,     570,    2915,82045,    3415,-14810,-2345.0
1291,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-05-30,763,13228,      11,    -703,78630,    -924,-12465,714.0
1292,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-05-23,752,13931,      -9,   -4212,79554,   -3348,-13179,4203.0
1293,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-05-16,761,18143,    -762,   -3056,82902,    2187,-17382,2294.0
1294,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-05-09,1523,21199,   -2587,    4239,80715,     556,-19676,-6826.0
1295,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-05-02,4110,16960,   -8144,    8279,80159,    5120,-12850,-16423.0
1296,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-04-25,12254,8681,   -1170,     871,75039,     -36,3573,-2041.0
1297,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-04-18,13424,7810,    1382,    -306,75075,    3008,5614,1688.0
1298,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-04-11,12042,8116,   -3277,     112,72067,   -4625,3926,-3389.0
1299,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-04-04,15319,8004,    9258,  -20146,76692,    7310,7315,29404.0
1300,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-03-28,6061,28150,    1617,    -265,69382,    1051,-22089,1882.0
1301,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-03-21,4444,28415,   -5862,    -291,68331,   -2902,-23971,-5571.0
1302,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-03-14,10306,28706,   -8216,   -3504,71233,  -56401,-18400,-4712.0
1303,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-03-07,18522,32210,    2543,  -29163,127634,     639,-13688,31706.0
1304,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-02-29,15979,61373,     387,   -4575,126995,   -3319,-45394,4962.0
1305,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-02-22,15592,65948,    -253,    2278,130314,    3020,-50356,-2531.0
1306,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-02-15,15845,63670,     393,    4940,127294,    4901,-47825,-4547.0
1307,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-02-08,15452,58730,     532,    6693,122393,    7785,-43278,-6161.0
1308,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-02-01,14920,52037,     525,   13864,114608,   12511,-37117,-13339.0
1309,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-01-25,14395,38173,    -157,   -1210,102097,    3149,-23778,1053.0
1310,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-01-18,14552,39383,     651,    2729,98948,    2080,-24831,-2078.0
1311,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-01-11,13901,36654,   -9696,   28532,96868,   22496,-22753,-38228.0
1312,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,2000-01-04,23597,8122,   -2853,   -1332,74372,     646,15475,-1521.0
1313,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-12-28,26450,9454,    2963,    -283,73726,     198,16996,3246.0
1314,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-12-21,23487,9737,    4475,     391,73528,    3151,13750,4084.0
1315,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-12-14,19012,9346,  -22675,   -2016,70377,  -36989,9666,-20659.0
1316,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-12-07,41687,11362,   -7751,     -96,107366,    7650,30325,-7655.0
1317,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-11-30,49438,11458,   11390,     121,99716,    9625,37980,11269.0
1318,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-11-23,38048,11337,    6399,   -5314,90091,    5152,26711,11713.0
1319,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-11-16,31649,16651,    -359,    3795,84939,    -516,14998,-4154.0
1320,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-11-09,32008,12856,   -6597,    2058,85455,   -2334,19152,-8655.0
1321,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-11-02,38605,10798,    -456,    -550,87789,    3445,27807,94.0
1322,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-10-26,39061,11348,    -201,   -4536,84344,     343,27713,4335.0
1323,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-10-19,39262,15884,    1875,    5667,84001,    3231,23378,-3792.0
1324,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-10-12,37387,10217,     642,      66,80770,     857,27170,576.0
1325,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-10-05,36745,10151,   -3625,    1066,79913,   -1218,26594,-4691.0
1326,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-09-28,40370,9085,   -5462,     152,81131,   -5811,31285,-5614.0
1327,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-09-21,45832,8933,   -8213,   -3988,86942,   -6277,36899,-4225.0
1328,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-09-14,54045,12921,   -4140,    -631,93219,  -61667,41124,-3509.0
1329,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-09-07,58185,13552,   -9044,     225,154886,    8016,44633,-9269.0
1330,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-08-31,67229,13327,    8051,   -1420,146870,    7214,53902,9471.0
1331,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-08-24,59178,14747,    3177,      58,139656,    3599,44431,3119.0
1332,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-08-17,56001,14689,    -617,   -1852,136057,    3379,41312,1235.0
1333,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-08-10,56618,16541,      53,    1845,132678,    1108,40077,-1792.0
1334,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-08-03,56565,14696,    6994,  -10114,131570,     897,41869,17108.0
1335,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-07-27,49571,24810,   17815,   -9656,130673,   14974,24761,27471.0
1336,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-07-20,31756,34466,   25990,  -24498,115699,    1991,-2710,50488.0
1337,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-07-13,5766,58964,    1705,    4927,113708,    2074,-53198,-3222.0
1338,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-07-06,4061,54037,     500,    1409,111634,    3400,-49976,-909.0
1339,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-06-29,3561,52628,    1383,    -393,108234,    4182,-49067,1776.0
1340,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-06-22,2178,53021,    -279,   10503,104052,    7696,-50843,-10782.0
1341,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-06-15,2457,42518,   -2344,  -11285,96356,  -49986,-40061,8941.0
1342,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-06-08,4801,53803,     933,    4012,146342,   28228,-49002,-3079.0
1343,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-06-01,3868,49791,    2041,  -14220,118114,  -13640,-45923,16261.0
1344,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-05-25,1827,64011,   -1191,   -5704,131754,   -4330,-62184,4513.0
1345,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-05-18,3018,69715,     612,   23244,136084,   33937,-66697,-22632.0
1346,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-05-11,2406,46471,   -2964,    2663,102147,    2557,-44065,-5627.0
1347,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-05-04,5370,43808,    2464,    5592,99590,    5118,-38438,-3128.0
1348,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-04-27,2906,38216,    -306,    9327,94472,    8806,-35310,-9633.0
1349,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-04-20,3212,28889,    1123,   -9579,85666,    1758,-25677,10702.0
1350,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-04-13,2089,38468,     351,    1033,83908,   -1528,-36379,-682.0
1351,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-04-06,1738,37435,    -788,   -3554,85436,     156,-35697,2766.0
1352,JAPANESE YEN - INTERNATIONAL MONETARY MARKET,1999-03-30,2526,40989,     398,    7131,85280,   10646,-38463,-6733.0
