,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions
1261,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-07-03,6854,3985,    -182,     -78,24425,    1262,2869,-104.0
1262,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-06-26,7036,4063,     663,    -475,23163,     552,2973,1138.0
1263,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-06-19,6373,4538,    -833,   -4602,22611,  -15275,1835,3769.0
1264,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-06-12,7206,9140,   -1073,    -717,37886,    2629,-1934,-356.0
1265,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-06-05,8279,9857,     131,     123,35257,    1421,-1578,8.0
1266,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-05-29,8148,9734,    -205,    -443,33836,   -1197,-1586,238.0
1267,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-05-22,8353,10177,     296,    1135,35033,    2118,-1824,-839.0
1268,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-05-15,8057,9042,   -1803,    -714,32915,    -624,-985,-1089.0
1269,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-05-08,9860,9756,    -434,   -1434,33539,    1719,104,1000.0
1270,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-05-01,10294,11190,    1591,     914,31820,     205,-896,677.0
1271,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-04-24,8703,10276,    -361,   -1957,31615,   -1489,-1573,1596.0
1272,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-04-17,9064,12233,     -95,    1437,33104,      55,-3169,-1532.0
1273,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-04-10,9159,10796,     395,    -196,33049,     712,-1637,591.0
1274,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-04-03,8764,10992,    -367,    1831,32337,    4891,-2228,-2198.0
1275,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-03-27,9131,9161,   -1230,    4012,27446,    1248,-30,-5242.0
1276,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-03-20,10361,5149,    1042,    -698,26198,   -5047,5212,1740.0
1277,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-03-13,9319,5847,    -156,    1344,31245,    4457,3472,-1500.0
1278,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-03-06,9475,4503,      34,    1431,26788,    1661,4972,-1397.0
1279,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-02-27,9441,3072,    -370,     370,25127,    1348,6369,-740.0
1280,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-02-20,9811,2702,     161,     459,23779,    -246,7109,-298.0
1281,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-02-13,9650,2243,     898,     395,24025,    1834,7407,503.0
1282,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-02-06,8752,1848,    -757,   -1595,22191,    -358,6904,838.0
1283,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-01-30,9509,3443,     391,    1427,22549,     711,6066,-1036.0
1284,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-01-23,9118,2016,     482,    -207,21838,    -625,7102,689.0
1285,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-01-16,8636,2223,     721,    -146,22463,     658,6413,867.0
1286,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-01-09,7915,2369,    1525,     154,21805,    2138,5546,1371.0
1287,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-01-02,6390,2215,    1165,     397,19667,    1599,4175,768.0
1288,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-12-26,5225,1818,    1192,      19,18068,    1145,3407,1173.0
1289,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-12-19,4033,1799,     400,      76,16923,   -9471,2234,324.0
1290,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-12-12,3633,1723,     933,      76,26394,    5131,1910,857.0
1291,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-12-05,2700,1647,   -1389,     591,21263,     193,1053,-1980.0
1292,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-11-28,4089,1056,     318,    -115,21070,    2184,3033,433.0
1293,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-11-21,3771,1171,     352,      88,18886,     159,2600,264.0
1294,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-11-14,3419,1083,     571,     132,18727,     664,2336,439.0
1295,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-11-07,2848,951,     837,    -651,18063,    -342,1897,1488.0
1296,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-10-31,2011,1602,     537,     522,18405,    2445,409,15.0
1297,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-10-24,1474,1080,    -130,    -428,15960,     805,394,298.0
1298,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-10-17,1604,1508,     284,    -132,15155,    1018,96,416.0
1299,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-10-10,1320,1640,     107,     332,14137,    2055,-320,-225.0
1300,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-10-03,1213,1308,      35,    -148,12082,     668,-95,183.0
1301,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-09-26,1178,1456,    -878,     158,11414,    -584,-278,-1036.0
1302,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-09-19,2056,1298,   -1065,    -173,11998,   -7516,758,-892.0
1303,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-09-12,3121,1471,    -181,      78,19514,    2497,1650,-259.0
1304,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-09-05,3302,1393,      -9,      57,17017,     426,1909,-66.0
1305,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-08-29,3311,1336,     522,    -160,16591,     239,1975,682.0
1306,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-08-22,2789,1496,     938,     -15,16352,    1117,1293,953.0
1307,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-08-15,1851,1511,    -206,     -63,15235,     260,340,-143.0
1308,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-08-08,2057,1574,    -155,    -627,14975,    -629,483,472.0
1309,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-08-01,2212,2201,     238,     127,15604,    1110,11,111.0
1310,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-07-25,1974,2074,     148,    -369,14494,     653,-100,517.0
1311,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-07-18,1826,2443,      86,     318,13841,    -462,-617,-232.0
1312,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-07-11,1740,2125,     336,   -1728,14303,     668,-385,2064.0
1313,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-07-05,1404,3853,    -318,    -520,13635,    -551,-2449,202.0
1314,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-06-27,1722,4373,     133,     366,14186,     744,-2651,-233.0
1315,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-06-20,1589,4007,    -770,    -614,13442,   -8210,-2418,-156.0
1316,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-06-13,2359,4621,    -229,    -209,21652,    1173,-2262,-20.0
1317,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-06-06,2588,4830,     154,     204,20479,    -426,-2242,-50.0
1318,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-05-30,2434,4626,     369,     241,20905,    1340,-2192,128.0
1319,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-05-23,2065,4385,    -541,     768,19565,     177,-2320,-1309.0
1320,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-05-16,2606,3617,    -976,   -1283,19388,     634,-1011,307.0
1321,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-05-09,3582,4900,    -331,     608,18754,     232,-1318,-939.0
1322,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-05-02,3913,4292,    -317,    -339,18522,   -1392,-379,22.0
1323,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-04-25,4230,4631,    1202,   -1801,19914,    2533,-401,3003.0
1324,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-04-18,3028,6432,    -711,      58,17381,    -207,-3404,-769.0
1325,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-04-11,3739,6374,     488,     628,17588,    -631,-2635,-140.0
1326,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-04-04,3251,5746,     771,     699,18219,    1658,-2495,72.0
1327,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-03-28,2480,5047,    -804,     144,16561,    -852,-2567,-948.0
1328,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-03-21,3284,4903,   -2111,      93,17413,   -7476,-1619,-2204.0
1329,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-03-14,5395,4810,     255,    -428,24889,    2950,585,683.0
1330,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-03-07,5140,5238,   -1341,     634,21939,     368,-98,-1975.0
1331,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-02-29,6481,4604,    2351,    -313,21571,    4546,1877,2664.0
1332,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-02-22,4130,4917,    1872,      72,17025,    2052,-787,1800.0
1333,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-02-15,2258,4845,    -115,    -338,14973,    1069,-2587,223.0
1334,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-02-08,2373,5183,     307,    2233,13904,     362,-2810,-1926.0
1335,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-02-01,2066,2950,     759,      38,13542,     138,-884,721.0
1336,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-01-25,1307,2912,   -2156,    -744,13404,    -932,-1605,-1412.0
1337,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-01-18,3463,3656,     198,     101,14336,     -52,-193,97.0
1338,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-01-11,3265,3555,    1812,     788,14388,    2535,-290,1024.0
1339,DJIA Consolidated - CHICAGO BOARD OF TRADE,2000-01-04,1453,2767,     184,    -156,11853,     -80,-1314,340.0
1340,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-12-28,1269,2923,    -276,      11,11933,    1589,-1654,-287.0
1341,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-12-21,1545,2912,   -1727,   -1790,10344,  -13376,-1367,63.0
1342,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-12-14,3272,4702,     283,    -188,23720,    2527,-1430,471.0
1343,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-12-07,2989,4890,     248,    -681,21193,     104,-1901,929.0
1344,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-11-30,2741,5571,      54,    -146,21089,     392,-2830,200.0
1345,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-11-23,2687,5717,    -741,    -301,20697,   -2549,-3030,-440.0
1346,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-11-16,3428,6018,     599,    -126,23246,    -284,-2590,725.0
1347,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-11-09,2829,6144,     345,    -594,23530,    -144,-3315,939.0
1348,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-11-02,2484,6738,    -194,   -2916,23674,   -1673,-4254,2722.0
1349,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-10-26,2678,9654,    -254,     749,25347,   -1816,-6976,-1003.0
1350,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-10-19,2932,8905,     597,     776,27163,    3542,-5973,-179.0
1351,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-10-12,2335,8129,    -390,     931,23621,    -197,-5794,-1321.0
1352,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-10-05,2725,7198,     -74,     184,23818,    1346,-4473,-258.0
1353,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-09-28,2799,7014,     466,    1892,22472,    1880,-4215,-1426.0
1354,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-09-21,2333,5122,    -271,    -373,20592,   -5385,-2789,102.0
1355,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-09-14,2604,5495,    -249,    -172,25977,     106,-2891,-77.0
1356,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-09-07,2853,5667,    -348,    -110,25871,    -206,-2814,-238.0
1357,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-08-31,3201,5777,    -849,    -974,26077,    -974,-2576,125.0
1358,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-08-24,4050,6751,     993,     876,27051,    1250,-2701,117.0
1359,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-08-17,3057,5875,     364,      12,25801,     667,-2818,352.0
1360,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-08-10,2693,5863,     160,     256,25134,    2517,-3170,-96.0
1361,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-08-03,2533,5607,   -1054,     581,22617,     147,-3074,-1635.0
1362,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-07-27,3587,5026,     -79,    -113,22470,     362,-1439,34.0
1363,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-07-20,3666,5139,    -284,    -228,22108,    1032,-1473,-56.0
1364,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-07-13,3950,5367,     156,     652,21076,     -70,-1417,-496.0
1365,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-07-06,3794,4715,    1224,    -282,21146,    1692,-921,1506.0
1366,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-06-29,2570,4997,    -499,     -83,19454,     196,-2427,-416.0
1367,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-06-22,3069,5080,    -216,   -1202,19258,   -4986,-2011,986.0
1368,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-06-15,3285,6282,    -230,    -333,24244,     814,-2997,103.0
1369,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-06-08,3515,6615,     335,     285,23430,    -112,-3100,50.0
1370,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-06-01,3180,6330,    -254,   -1320,23542,   -2625,-3150,1066.0
1371,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-05-25,3434,7650,      11,     -44,26167,    -392,-4216,55.0
1372,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-05-18,3423,7694,    -126,    -626,26559,    -581,-4271,500.0
1373,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-05-11,3549,8320,     358,     729,27140,    1200,-4771,-371.0
1374,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-05-04,3191,7591,     217,    1302,25940,    3032,-4400,-1085.0
1375,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-04-27,2974,6289,     -45,   -1105,22908,   -1937,-3315,1060.0
1376,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-04-20,3019,7394,    -176,    2671,24845,    6576,-4375,-2847.0
1377,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-04-13,3195,4723,      48,    1009,18269,    2158,-1528,-961.0
1378,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-04-06,3147,3714,    -416,      29,16111,    -559,-567,-445.0
1379,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-03-30,3563,3685,     425,     -65,16670,     102,-122,490.0
1380,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-03-23,3138,3750,     183,   -1093,16568,   -5264,-612,1276.0
1381,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-03-16,2955,4843,     539,      64,21832,      55,-1888,475.0
1382,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-03-09,2416,4779,    1363,   -1145,21777,    1538,-2363,2508.0
1383,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-03-02,1053,5924,     -89,    -251,20239,    -248,-4871,162.0
1384,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-02-23,1142,6175,      45,     372,20487,     967,-5033,-327.0
1385,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-02-16,1097,5803,     -55,    -152,19520,    -172,-4706,97.0
1386,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-02-09,1152,5955,    -162,     670,19692,    2047,-4803,-832.0
1387,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-02-02,1314,5285,     185,      45,17645,    1607,-3971,140.0
1388,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-01-26,1129,5240,     -27,     328,16038,    -713,-4111,-355.0
1389,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-01-19,1156,4912,    -144,    -401,16751,      36,-3756,257.0
1390,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-01-12,1300,5313,     -53,    -871,16715,      71,-4013,818.0
1391,DJIA Consolidated - CHICAGO BOARD OF TRADE,1999-01-05,1353,6184,     213,     803,16644,    1371,-4831,-590.0
1392,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-12-29,1140,5381,      24,    -224,15273,    -179,-4241,248.0
1393,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-12-22,1116,5605,    -536,     841,15452,   -4817,-4489,-1377.0
1394,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-12-15,1652,4764,     -75,     752,20269,    1987,-3112,-827.0
1395,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-12-08,1727,4012,     298,    -223,18282,     -52,-2285,521.0
1396,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-12-01,1429,4235,      47,     509,18334,     376,-2806,-462.0
1397,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-11-24,1382,3726,      83,    -290,17958,     197,-2344,373.0
1398,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-11-17,1299,4016,     121,    -363,17761,     163,-2717,484.0
1399,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-11-10,1178,4379,     182,     -99,17598,     495,-3201,281.0
1400,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-11-03,996,4478,     -78,     -18,17103,    -180,-3482,-60.0
1401,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-10-27,1074,4496,     213,     326,17283,     207,-3422,-113.0
1402,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-10-20,861,4170,    -280,    -643,17076,    -459,-3309,363.0
1403,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-10-13,1141,4813,      65,      15,17535,      79,-3672,50.0
1404,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-10-06,1076,4798,     -87,     482,17456,    1580,-3722,-569.0
1405,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-09-29,1163,4316,     -87,      28,15876,     981,-3153,-115.0
1406,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-09-22,1250,4288,    -170,    -119,14895,   -6367,-3038,-51.0
1407,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-09-15,1420,4407,      86,    -296,21262,     653,-2987,382.0
1408,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-09-08,1334,4703,    -442,    -115,20609,     371,-3369,-327.0
1409,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-09-01,1776,4818,     553,      61,20238,    3109,-3042,492.0
1410,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-08-25,1223,4757,    -144,     275,17129,    -657,-3534,-419.0
1411,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-08-18,1367,4482,      57,     251,17786,     411,-3115,-194.0
1412,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-08-11,1310,4231,    -238,    -221,17375,    -192,-2921,-17.0
1413,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-08-04,1548,4452,     199,     545,17567,    1200,-2904,-346.0
1414,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-07-28,1349,3907,    -195,     413,16367,     -33,-2558,-608.0
1415,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-07-21,1544,3494,    -339,     -73,16400,     105,-1950,-266.0
1416,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-07-14,1883,3567,       4,     271,16295,    1493,-1684,-267.0
1417,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-07-07,1879,3296,     710,    -667,14802,     155,-1417,1377.0
1418,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-06-30,1169,3963,      27,    -315,14647,     810,-2794,342.0
1419,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-06-23,1142,4278,     122,   -1188,13837,   -5193,-3136,1310.0
1420,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-06-16,1020,5466,     276,    1139,19030,    2734,-4446,-863.0
1421,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-06-09,744,4327,    -243,     126,16296,     137,-3583,-369.0
1422,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-06-02,987,4201,     131,     260,16159,    1209,-3214,-129.0
1423,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-05-26,856,3941,      62,     573,14950,     458,-3085,-511.0
1424,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-05-19,794,3368,     -90,    -165,14492,     201,-2574,75.0
1425,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-05-12,884,3533,    -209,     -50,14291,     357,-2649,-159.0
1426,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-05-05,1093,3583,     -19,     194,13934,   -1289,-2490,-213.0
1427,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-04-28,1112,3389,     283,     158,15223,    1390,-2277,125.0
1428,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-04-21,829,3231,     204,    -487,13833,    -695,-2402,691.0
1429,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-04-14,625,3718,    -296,     332,14528,    1507,-3093,-628.0
1430,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-04-07,921,3386,    -403,     514,13021,    1439,-2465,-917.0
1431,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-03-31,1324,2872,    -122,     260,11582,     262,-1548,-382.0
1432,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-03-24,1446,2612,   -1473,   -1459,11320,   -6486,-1166,-14.0
1433,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-03-17,2919,4071,     221,     338,17806,    3481,-1152,-117.0
1434,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-03-10,2698,3733,    -270,     289,14325,   -1489,-1035,-559.0
1435,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-03-03,2968,3444,     -38,     800,15814,     336,-476,-838.0
1436,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-02-24,3006,2644,     458,    -278,15478,     -20,362,736.0
1437,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-02-17,2548,2922,     327,    -840,15498,    -239,-374,1167.0
1438,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-02-10,2221,3762,      91,   -1079,15737,     313,-1541,1170.0
1439,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-02-03,2130,4841,    -260,    -403,15424,    -817,-2711,143.0
1440,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-01-27,2390,5244,    -620,     320,16241,    1223,-2854,-940.0
1441,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-01-20,3010,4924,     120,    1421,15018,      23,-1914,-1301.0
1442,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-01-13,2890,3503,     192,    1201,14995,    2491,-613,-1009.0
1443,DJIA Consolidated - CHICAGO BOARD OF TRADE,1998-01-06,2698,2302,     104,      40,12504,     166,396,64.0
1444,DJIA Consolidated - CHICAGO BOARD OF TRADE,1997-12-30,2594,2262,    -170,    -192,12338,    -267,332,22.0
1445,DJIA Consolidated - CHICAGO BOARD OF TRADE,1997-12-23,2764,2454,    1522,    -744,12605,   -7062,310,94.0
1446,DJIA Consolidated - CHICAGO BOARD OF TRADE,1997-12-19,2616,2400,    1374,    -798,12709,   -6958,216,2172.0
1447,DJIA Consolidated - CHICAGO BOARD OF TRADE,1997-12-16,1242,3198,     -20,     249,19667,    2627,-1956,-269.0
1448,DJIA Consolidated - CHICAGO BOARD OF TRADE,1997-12-09,1262,2949,     -28,    -226,17040,    2194,-1687,198.0
1449,DJIA Consolidated - CHICAGO BOARD OF TRADE,1997-12-02,1290,3175,     -71,      78,14846,     721,-1885,-149.0
1450,DJIA Consolidated - CHICAGO BOARD OF TRADE,1997-11-25,1361,3097,     156,    -137,14125,    1272,-1736,293.0
1451,DJIA Consolidated - CHICAGO BOARD OF TRADE,1997-11-18,1205,3234,     192,    1009,12853,    2531,-2029,-817.0
1452,DJIA Consolidated - CHICAGO BOARD OF TRADE,1997-11-11,1013,2225,    -881,     312,10322,    1316,-1212,-1193.0
1453,DJIA Consolidated - CHICAGO BOARD OF TRADE,1997-11-04,1894,1913,     678,     832,9006,    1275,-19,-154.0
1454,DJIA Consolidated - CHICAGO BOARD OF TRADE,1997-10-28,1216,1081,     569,    -300,7731,    2360,135,869.0
1455,DJIA Consolidated - CHICAGO BOARD OF TRADE,1997-10-21,647,1381,     356,     626,5371,    1418,-734,-270.0
1456,DJIA Consolidated - CHICAGO BOARD OF TRADE,1997-10-14,291,755,    -383,     244,3953,    1090,-464,-627.0
1457,DJIA Consolidated - CHICAGO BOARD OF TRADE,1997-10-07,674,511,.,.,2863,.,163,
